T01	N01	T02	N02	T03	N03	T04	N04	T05	N05	T06	N06	T07	N07	T08	N08	T09	N09	T10	N10	T11	N11	T12	N12	T13	N13	T14	N14	T15	N15	T16	N16	T17	N17	T18	N18	T19	N19	T20	N20	T21	N21	T22	N22	T23	N23	T24	N24	T25	N25	T26	N26	T27	N27	T28	N28	T29	N29	T30	N30	T31	N31	T32	N32	T33	N33	T34	N34	T35	N35	T36	N36	T37	N37	T38	N38	T39	N39	T40	N40	T41	N41	T42	N42	T43	N43	T44	N44	T45	N45	T46	N46	T47	N47	T48	N48	T49	N49	T50	N50	T51	N51	T52	N52	T53	N53	T54	N54	T55	N55	T56	N56	T57	N57	T58	N58	T59	N59	T60	N60	strand_specificity	n_rna_fragments	gdna_fraction	gdna_frag_mean	gdna_frag_std	gdna_strand_kappa	U01	U02	U03	U04	U05	U06	U07	U08	U09	U10	U11	U12	U13	U14	U15	U16	U17	U18	U19	U20	U21	U22	U23	U24	U25	U26	U27	U28	U29	U30	U31	U32	U33	U34	U35	U36	U37	U38	U39	U40	nrna_U01	nrna_U03	nrna_U05	nrna_U07	nrna_U09	nrna_U11	nrna_U13	nrna_U15	nrna_U17	nrna_U19	nrna_U21	nrna_U23	nrna_U25	nrna_U27	nrna_U29	nrna_U31	nrna_U33	nrna_U35	nrna_U37	nrna_U39	nrna_U02	nrna_U04	nrna_U06	nrna_U08	nrna_U10	nrna_U12	nrna_U14	nrna_U16	nrna_U18	nrna_U20	nrna_U22	nrna_U24	nrna_U26	nrna_U28	nrna_U30	nrna_U32	nrna_U34	nrna_U36	nrna_U38	nrna_U40	gdna	T01_expected	T02_expected	T03_expected	T04_expected	T05_expected	T06_expected	T07_expected	T08_expected	T09_expected	T10_expected	T11_expected	T12_expected	T13_expected	T14_expected	T15_expected	T16_expected	T17_expected	T18_expected	T19_expected	T20_expected	T21_expected	T22_expected	T23_expected	T24_expected	T25_expected	T26_expected	T27_expected	T28_expected	T29_expected	T30_expected	T31_expected	T32_expected	T33_expected	T34_expected	T35_expected	T36_expected	T37_expected	T38_expected	T39_expected	T40_expected	T41_expected	T42_expected	T43_expected	T44_expected	T45_expected	T46_expected	T47_expected	T48_expected	T49_expected	T50_expected	T51_expected	T52_expected	T53_expected	T54_expected	T55_expected	T56_expected	T57_expected	T58_expected	T59_expected	T60_expected	U01_expected	U02_expected	U03_expected	U04_expected	U05_expected	U06_expected	U07_expected	U08_expected	U09_expected	U10_expected	U11_expected	U12_expected	U13_expected	U14_expected	U15_expected	U16_expected	U17_expected	U18_expected	U19_expected	U20_expected	U21_expected	U22_expected	U23_expected	U24_expected	U25_expected	U26_expected	U27_expected	U28_expected	U29_expected	U30_expected	U31_expected	U32_expected	U33_expected	U34_expected	U35_expected	U36_expected	U37_expected	U38_expected	U39_expected	U40_expected	T01_observed	T02_observed	T03_observed	T04_observed	T05_observed	T06_observed	T07_observed	T08_observed	T09_observed	T10_observed	T11_observed	T12_observed	T13_observed	T14_observed	T15_observed	T16_observed	T17_observed	T18_observed	T19_observed	T20_observed	T21_observed	T22_observed	T23_observed	T24_observed	T25_observed	T26_observed	T27_observed	T28_observed	T29_observed	T30_observed	T31_observed	T32_observed	T33_observed	T34_observed	T35_observed	T36_observed	T37_observed	T38_observed	T39_observed	T40_observed	T41_observed	T42_observed	T43_observed	T44_observed	T45_observed	T46_observed	T47_observed	T48_observed	T49_observed	T50_observed	T51_observed	T52_observed	T53_observed	T54_observed	T55_observed	T56_observed	T57_observed	T58_observed	T59_observed	T60_observed	U01_observed	U02_observed	U03_observed	U04_observed	U05_observed	U06_observed	U07_observed	U08_observed	U09_observed	U10_observed	U11_observed	U12_observed	U13_observed	U14_observed	U15_observed	U16_observed	U17_observed	U18_observed	U19_observed	U20_observed	U21_observed	U22_observed	U23_observed	U24_observed	U25_observed	U26_observed	U27_observed	U28_observed	U29_observed	U30_observed	U31_observed	U32_observed	U33_observed	U34_observed	U35_observed	U36_observed	U37_observed	U38_observed	U39_observed	U40_observed	T01_abs_diff	T02_abs_diff	T03_abs_diff	T04_abs_diff	T05_abs_diff	T06_abs_diff	T07_abs_diff	T08_abs_diff	T09_abs_diff	T10_abs_diff	T11_abs_diff	T12_abs_diff	T13_abs_diff	T14_abs_diff	T15_abs_diff	T16_abs_diff	T17_abs_diff	T18_abs_diff	T19_abs_diff	T20_abs_diff	T21_abs_diff	T22_abs_diff	T23_abs_diff	T24_abs_diff	T25_abs_diff	T26_abs_diff	T27_abs_diff	T28_abs_diff	T29_abs_diff	T30_abs_diff	T31_abs_diff	T32_abs_diff	T33_abs_diff	T34_abs_diff	T35_abs_diff	T36_abs_diff	T37_abs_diff	T38_abs_diff	T39_abs_diff	T40_abs_diff	T41_abs_diff	T42_abs_diff	T43_abs_diff	T44_abs_diff	T45_abs_diff	T46_abs_diff	T47_abs_diff	T48_abs_diff	T49_abs_diff	T50_abs_diff	T51_abs_diff	T52_abs_diff	T53_abs_diff	T54_abs_diff	T55_abs_diff	T56_abs_diff	T57_abs_diff	T58_abs_diff	T59_abs_diff	T60_abs_diff	U01_abs_diff	U02_abs_diff	U03_abs_diff	U04_abs_diff	U05_abs_diff	U06_abs_diff	U07_abs_diff	U08_abs_diff	U09_abs_diff	U10_abs_diff	U11_abs_diff	U12_abs_diff	U13_abs_diff	U14_abs_diff	U15_abs_diff	U16_abs_diff	U17_abs_diff	U18_abs_diff	U19_abs_diff	U20_abs_diff	U21_abs_diff	U22_abs_diff	U23_abs_diff	U24_abs_diff	U25_abs_diff	U26_abs_diff	U27_abs_diff	U28_abs_diff	U29_abs_diff	U30_abs_diff	U31_abs_diff	U32_abs_diff	U33_abs_diff	U34_abs_diff	U35_abs_diff	U36_abs_diff	U37_abs_diff	U38_abs_diff	U39_abs_diff	U40_abs_diff	T01_rel_err	T02_rel_err	T03_rel_err	T04_rel_err	T05_rel_err	T06_rel_err	T07_rel_err	T08_rel_err	T09_rel_err	T10_rel_err	T11_rel_err	T12_rel_err	T13_rel_err	T14_rel_err	T15_rel_err	T16_rel_err	T17_rel_err	T18_rel_err	T19_rel_err	T20_rel_err	T21_rel_err	T22_rel_err	T23_rel_err	T24_rel_err	T25_rel_err	T26_rel_err	T27_rel_err	T28_rel_err	T29_rel_err	T30_rel_err	T31_rel_err	T32_rel_err	T33_rel_err	T34_rel_err	T35_rel_err	T36_rel_err	T37_rel_err	T38_rel_err	T39_rel_err	T40_rel_err	T41_rel_err	T42_rel_err	T43_rel_err	T44_rel_err	T45_rel_err	T46_rel_err	T47_rel_err	T48_rel_err	T49_rel_err	T50_rel_err	T51_rel_err	T52_rel_err	T53_rel_err	T54_rel_err	T55_rel_err	T56_rel_err	T57_rel_err	T58_rel_err	T59_rel_err	T60_rel_err	U01_rel_err	U02_rel_err	U03_rel_err	U04_rel_err	U05_rel_err	U06_rel_err	U07_rel_err	U08_rel_err	U09_rel_err	U10_rel_err	U11_rel_err	U12_rel_err	U13_rel_err	U14_rel_err	U15_rel_err	U16_rel_err	U17_rel_err	U18_rel_err	U19_rel_err	U20_rel_err	U21_rel_err	U22_rel_err	U23_rel_err	U24_rel_err	U25_rel_err	U26_rel_err	U27_rel_err	U28_rel_err	U29_rel_err	U30_rel_err	U31_rel_err	U32_rel_err	U33_rel_err	U34_rel_err	U35_rel_err	U36_rel_err	U37_rel_err	U38_rel_err	U39_rel_err	U40_rel_err	nrna_expected	nrna_observed	nrna_abs_diff	nrna_rel_err	gdna_expected	gdna_observed	gdna_abs_diff	total_mrna_expected	total_mrna_observed	total_mrna_rel_err	total_rna_expected	total_rna_observed	total_rna_rel_err	n_fragments_actual	n_intergenic	n_chimeric	rna_fl_true_mean	rna_fl_est_mean	rna_fl_mean_err	rna_fl_true_std	rna_fl_est_std	gdna_fl_true_mean	gdna_fl_est_mean	gdna_fl_mean_err	gdna_fl_true_std	gdna_fl_est_std	rna_fl_n_obs	gdna_fl_n_obs	cal_kappa_true	cal_kappa_est	cal_kappa_err	cal_density_est	cal_gdna_fl_true_mean	cal_gdna_fl_est_mean	cal_gdna_fl_mean_err	cal_gdna_fl_true_std	cal_gdna_fl_est_std	cal_n_seed	cal_n_iterations	cal_converged	cal_mean_weight	cal_n_regions
314	131	23	13	242	105	201	76	2470	923	37	17	15	5	27	12	24	13	103	43	4127	1509	3988	2389	457	206	50	16	181	56	1379	459	17	8	2083	1119	379	161	212	67	179	74	44	26	3472	1592	1396	825	329	183	16	4	1511	780	488	246	1418	653	387	147	11	5	4471	1490	2881	1240	11	4	466	273	242	136	47	17	4305	1938	401	141	42	24	4777	2680	18	7	2408	1183	4985	2406	3196	1105	15	7	2378	1098	11	5	25	11	2556	767	12	4	274	83	432	250	210	118	4920	2703	1177	461	48	15	316	178	24	14	459	149	0.5	50000	0.0	200	80	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	10	59	122	1000	8	4	10	13	35	2510	977	140	10	38	172	15	1188	69	79	65	7	186	410	114	8	563	203	483	120	3	2618	753	7	182	49	13	674	129	14	1238	10	550	2409	936	0	502	5	6	635	3	105	99	45	1797	357	18	100	17	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.22	8.61	58.96	112.79	943.9	6.17	3.29	6.52	10.78	27.97	2349.51	875.48	130.1	13.67	39.05	158.11	12.84	1096.24	56.59	73.07	57.91	6.87	173.89	377.38	111.13	8.48	542.52	180.6	456.8	99.91	2.18	2502.75	699.67	7.67	155.09	45.27	11.87	611.21	129.21	12.7	1112.29	9.91	539.73	2232.65	836.06	0.0	487.36	3.65	6.38	572.71	2.37	103.9	95.07	48.05	1581.01	354.83	16.59	92.45	20.44	206.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.78	1.39	0.04	9.21	56.1	1.83	0.71	3.48	2.22	7.03	160.49	101.52	9.9	3.67	1.05	13.89	2.16	91.76	12.41	5.93	7.09	0.13	12.11	32.62	2.87	0.48	20.48	22.4	26.2	20.09	0.82	115.25	53.33	0.67	26.91	3.73	1.13	62.79	0.21	1.3	125.71	0.09	10.27	176.35	99.94	0.0	14.64	1.35	0.38	62.29	0.63	1.1	3.93	3.05	215.99	2.17	1.41	7.55	3.44	18.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238	0.1385	0.0007	0.0755	0.0561	0.2294	0.1769	0.3483	0.1707	0.2007	0.0639	0.1039	0.0707	0.3674	0.0277	0.0808	0.1441	0.0772	0.1799	0.0751	0.1091	0.0192	0.0651	0.0796	0.0252	0.0594	0.0364	0.1103	0.0542	0.1674	0.2726	0.044	0.0708	0.0961	0.1478	0.0762	0.0871	0.0932	0.0016	0.0927	0.1015	0.0093	0.0187	0.0732	0.1068	0.0	0.0292	0.2709	0.0634	0.0981	0.2103	0.0105	0.0397	0.0678	0.1202	0.0061	0.0785	0.0755	0.2024	0.0821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27682	215.41	27466.59	0.9922	0	29089.62	29089.62	22318	20694.97	0.0727	50000	20910.38	0.5818	50000	0	0	250	258.25	8.25	50	48.11	200.0	249.75	49.75	80.0	60.43	5147	25763	5.0	41.77	36.77	2.3439e-02	200.0	249.12	49.12	80.0	50.0	40	3	True	0.4144	551
314	131	23	13	242	105	201	76	2470	923	37	17	15	5	27	12	24	13	103	43	4127	1509	3988	2389	457	206	50	16	181	56	1379	459	17	8	2083	1119	379	161	212	67	179	74	44	26	3472	1592	1396	825	329	183	16	4	1511	780	488	246	1418	653	387	147	11	5	4471	1490	2881	1240	11	4	466	273	242	136	47	17	4305	1938	401	141	42	24	4777	2680	18	7	2408	1183	4985	2406	3196	1105	15	7	2378	1098	11	5	25	11	2556	767	12	4	274	83	432	250	210	118	4920	2703	1177	461	48	15	316	178	24	14	459	149	0.5	50000	0.0	200	80	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	10	59	122	1000	8	4	10	13	35	2510	977	140	10	38	172	15	1188	69	79	65	7	186	410	114	8	563	203	483	120	3	2618	753	7	182	49	13	674	129	14	1238	10	550	2409	936	0	502	5	6	635	3	105	99	45	1797	357	18	100	17	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.22	8.61	58.96	112.79	943.9	6.17	3.29	6.52	10.78	27.97	2349.51	875.48	130.1	13.67	39.05	158.11	12.84	1096.24	56.59	73.07	57.91	6.87	173.89	377.38	111.13	8.48	542.52	180.6	456.8	99.91	2.18	2502.75	699.67	7.67	155.09	45.27	11.87	611.21	129.21	12.7	1112.29	9.91	539.73	2232.65	836.06	0.0	487.36	3.65	6.38	572.71	2.37	103.9	95.07	48.05	1581.01	354.83	16.59	92.45	20.44	206.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.78	1.39	0.04	9.21	56.1	1.83	0.71	3.48	2.22	7.03	160.49	101.52	9.9	3.67	1.05	13.89	2.16	91.76	12.41	5.93	7.09	0.13	12.11	32.62	2.87	0.48	20.48	22.4	26.2	20.09	0.82	115.25	53.33	0.67	26.91	3.73	1.13	62.79	0.21	1.3	125.71	0.09	10.27	176.35	99.94	0.0	14.64	1.35	0.38	62.29	0.63	1.1	3.93	3.05	215.99	2.17	1.41	7.55	3.44	18.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238	0.1385	0.0007	0.0755	0.0561	0.2294	0.1769	0.3483	0.1707	0.2007	0.0639	0.1039	0.0707	0.3674	0.0277	0.0808	0.1441	0.0772	0.1799	0.0751	0.1091	0.0192	0.0651	0.0796	0.0252	0.0594	0.0364	0.1103	0.0542	0.1674	0.2726	0.044	0.0708	0.0961	0.1478	0.0762	0.0871	0.0932	0.0016	0.0927	0.1015	0.0093	0.0187	0.0732	0.1068	0.0	0.0292	0.2709	0.0634	0.0981	0.2103	0.0105	0.0397	0.0678	0.1202	0.0061	0.0785	0.0755	0.2024	0.0821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27682	215.41	27466.59	0.9922	0	29089.62	29089.62	22318	20694.97	0.0727	50000	20910.38	0.5818	50000	0	0	250	258.25	8.25	50	48.11	200.0	249.75	49.75	80.0	60.43	5147	25763	20.0	41.77	21.77	2.3439e-02	200.0	249.12	49.12	80.0	50.0	40	3	True	0.4144	551
314	131	23	13	242	105	201	76	2470	923	37	17	15	5	27	12	24	13	103	43	4127	1509	3988	2389	457	206	50	16	181	56	1379	459	17	8	2083	1119	379	161	212	67	179	74	44	26	3472	1592	1396	825	329	183	16	4	1511	780	488	246	1418	653	387	147	11	5	4471	1490	2881	1240	11	4	466	273	242	136	47	17	4305	1938	401	141	42	24	4777	2680	18	7	2408	1183	4985	2406	3196	1105	15	7	2378	1098	11	5	25	11	2556	767	12	4	274	83	432	250	210	118	4920	2703	1177	461	48	15	316	178	24	14	459	149	0.5	50000	0.0	200	80	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	10	59	122	1000	8	4	10	13	35	2510	977	140	10	38	172	15	1188	69	79	65	7	186	410	114	8	563	203	483	120	3	2618	753	7	182	49	13	674	129	14	1238	10	550	2409	936	0	502	5	6	635	3	105	99	45	1797	357	18	100	17	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.22	8.61	58.96	112.79	943.9	6.17	3.29	6.52	10.78	27.97	2349.51	875.48	130.1	13.67	39.05	158.11	12.84	1096.24	56.59	73.07	57.91	6.87	173.89	377.38	111.13	8.48	542.52	180.6	456.8	99.91	2.18	2502.75	699.67	7.67	155.09	45.27	11.87	611.21	129.21	12.7	1112.29	9.91	539.73	2232.65	836.06	0.0	487.36	3.65	6.38	572.71	2.37	103.9	95.07	48.05	1581.01	354.83	16.59	92.45	20.44	206.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.78	1.39	0.04	9.21	56.1	1.83	0.71	3.48	2.22	7.03	160.49	101.52	9.9	3.67	1.05	13.89	2.16	91.76	12.41	5.93	7.09	0.13	12.11	32.62	2.87	0.48	20.48	22.4	26.2	20.09	0.82	115.25	53.33	0.67	26.91	3.73	1.13	62.79	0.21	1.3	125.71	0.09	10.27	176.35	99.94	0.0	14.64	1.35	0.38	62.29	0.63	1.1	3.93	3.05	215.99	2.17	1.41	7.55	3.44	18.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238	0.1385	0.0007	0.0755	0.0561	0.2294	0.1769	0.3483	0.1707	0.2007	0.0639	0.1039	0.0707	0.3674	0.0277	0.0808	0.1441	0.0772	0.1799	0.0751	0.1091	0.0192	0.0651	0.0796	0.0252	0.0594	0.0364	0.1103	0.0542	0.1674	0.2726	0.044	0.0708	0.0961	0.1478	0.0762	0.0871	0.0932	0.0016	0.0927	0.1015	0.0093	0.0187	0.0732	0.1068	0.0	0.0292	0.2709	0.0634	0.0981	0.2103	0.0105	0.0397	0.0678	0.1202	0.0061	0.0785	0.0755	0.2024	0.0821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27682	215.41	27466.59	0.9922	0	29089.62	29089.62	22318	20694.97	0.0727	50000	20910.38	0.5818	50000	0	0	250	258.25	8.25	50	48.11	200.0	249.75	49.75	80.0	60.43	5147	25763	100.0	41.77	-58.23	2.3439e-02	200.0	249.12	49.12	80.0	50.0	40	3	True	0.4144	551
314	131	23	13	242	105	201	76	2470	923	37	17	15	5	27	12	24	13	103	43	4127	1509	3988	2389	457	206	50	16	181	56	1379	459	17	8	2083	1119	379	161	212	67	179	74	44	26	3472	1592	1396	825	329	183	16	4	1511	780	488	246	1418	653	387	147	11	5	4471	1490	2881	1240	11	4	466	273	242	136	47	17	4305	1938	401	141	42	24	4777	2680	18	7	2408	1183	4985	2406	3196	1105	15	7	2378	1098	11	5	25	11	2556	767	12	4	274	83	432	250	210	118	4920	2703	1177	461	48	15	316	178	24	14	459	149	0.5	50000	0.0	350	80	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	10	59	122	1000	8	4	10	13	35	2510	977	140	10	38	172	15	1188	69	79	65	7	186	410	114	8	563	203	483	120	3	2618	753	7	182	49	13	674	129	14	1238	10	550	2409	936	0	502	5	6	635	3	105	99	45	1797	357	18	100	17	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.22	8.61	58.96	112.79	943.9	6.17	3.29	6.52	10.78	27.97	2349.51	875.48	130.1	13.67	39.05	158.11	12.84	1096.24	56.59	73.07	57.91	6.87	173.89	377.38	111.13	8.48	542.52	180.6	456.8	99.91	2.18	2502.75	699.67	7.67	155.09	45.27	11.87	611.21	129.21	12.7	1112.29	9.91	539.73	2232.65	836.06	0.0	487.36	3.65	6.38	572.71	2.37	103.9	95.07	48.05	1581.01	354.83	16.59	92.45	20.44	206.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.78	1.39	0.04	9.21	56.1	1.83	0.71	3.48	2.22	7.03	160.49	101.52	9.9	3.67	1.05	13.89	2.16	91.76	12.41	5.93	7.09	0.13	12.11	32.62	2.87	0.48	20.48	22.4	26.2	20.09	0.82	115.25	53.33	0.67	26.91	3.73	1.13	62.79	0.21	1.3	125.71	0.09	10.27	176.35	99.94	0.0	14.64	1.35	0.38	62.29	0.63	1.1	3.93	3.05	215.99	2.17	1.41	7.55	3.44	18.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238	0.1385	0.0007	0.0755	0.0561	0.2294	0.1769	0.3483	0.1707	0.2007	0.0639	0.1039	0.0707	0.3674	0.0277	0.0808	0.1441	0.0772	0.1799	0.0751	0.1091	0.0192	0.0651	0.0796	0.0252	0.0594	0.0364	0.1103	0.0542	0.1674	0.2726	0.044	0.0708	0.0961	0.1478	0.0762	0.0871	0.0932	0.0016	0.0927	0.1015	0.0093	0.0187	0.0732	0.1068	0.0	0.0292	0.2709	0.0634	0.0981	0.2103	0.0105	0.0397	0.0678	0.1202	0.0061	0.0785	0.0755	0.2024	0.0821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27682	215.41	27466.59	0.9922	0	29089.62	29089.62	22318	20694.97	0.0727	50000	20910.38	0.5818	50000	0	0	250	258.25	8.25	50	48.11	350.0	249.75	-100.25	80.0	60.43	5147	25763	5.0	41.77	36.77	2.3439e-02	350.0	249.12	-100.88	80.0	50.0	40	3	True	0.4144	551
