strand_specificity	n_rna_fragments	gdna_fraction	TA1	NTA1	TD	TE	NTD	NTE	gdna	TA1_expected	TD_expected	TE_expected	TA1_observed	TD_observed	TE_observed	TA1_abs_diff	TD_abs_diff	TE_abs_diff	TA1_rel_err	TD_rel_err	TE_rel_err	nrna_expected	nrna_observed	nrna_abs_diff	nrna_rel_err	gdna_expected	gdna_observed	gdna_abs_diff	total_mrna_expected	total_mrna_observed	total_mrna_rel_err	total_rna_expected	total_rna_observed	total_rna_rel_err	n_fragments_actual	n_intergenic	n_chimeric	rna_fl_true_mean	rna_fl_est_mean	rna_fl_mean_err	rna_fl_true_std	rna_fl_est_std	gdna_fl_true_mean	gdna_fl_est_mean	gdna_fl_mean_err	gdna_fl_true_std	gdna_fl_est_std	rna_fl_n_obs	gdna_fl_n_obs	cal_kappa_true	cal_kappa_est	cal_kappa_err	cal_density_est	cal_gdna_fl_true_mean	cal_gdna_fl_est_mean	cal_gdna_fl_mean_err	cal_gdna_fl_true_std	cal_gdna_fl_est_std	cal_n_seed	cal_n_iterations	cal_converged	cal_mean_weight	cal_n_regions
0.75	10000	0.0	500	500	0	0	0	0	0	976	0	0	983.12	0.0	0.0	7.12	0.0	0.0	0.0073	0.0	0.0	9024	9016.65	7.35	0.0008	0	0.23	0.23	976	983.12	0.0073	10000	9999.77	0.0	10000	0	0	250	249.24	-0.76	50	51.79	250.0			50.0		7310	0		50.0		8.1204e-01	250.0	247.91	-2.09	50.0	50.11	0	1	True	0.6168	13
0.75	10000	0.0	500	1000	0	0	0	0	0	513	0	0	520.58	0.0	0.0	7.58	0.0	0.0	0.0148	0.0	0.0	9487	9479.21	7.79	0.0008	0	0.21	0.21	513	520.58	0.0148	10000	9999.79	0.0	10000	0	0	250	249.55	-0.45	50	51.28	250.0			50.0		8982	0		50.0		8.2348e-01	250.0	248.5	-1.5	50.0	50.13	0	1	True	0.6178	13
0.75	10000	0.0	1000	0	0	0	0	0	0	10000	0	0	10000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	10000	10000.0	0.0	10000	10000.0	0.0	10000	0	0	250	251.24	1.24	50	65.94	250.0			50.0		10000	0		50.0		5.4579e+00	250.0	246.5	-3.5	50.0	50.33	0	1	True	0.5005	13
0.75	10000	0.0	1000	5	0	0	0	0	0	9558	0	0	9566.71	0.0	0.0	8.71	0.0	0.0	0.0009	0.0	0.0	442	433.12	8.88	0.0201	0	0.17	0.17	9558	9566.71	0.0009	10000	9999.83	0.0	10000	0	0	250	251.68	1.68	50	64.58	250.0			50.0		7687	0		50.0		5.6523e-01	250.0	246.75	-3.25	50.0	50.06	0	1	True	0.5781	13
0.75	10000	0.0	1000	10	0	0	0	0	0	9154	0	0	9154.67	0.0	0.0	0.67	0.0	0.0	0.0001	0.0	0.0	846	845.14	0.86	0.001	0	0.18	0.18	9154	9154.67	0.0001	10000	9999.82	0.0	10000	0	0	250	251.78	1.78	50	65.69	250.0			50.0		8883	0		50.0		5.6820e-01	250.0	247.19	-2.81	50.0	49.99	0	1	True	0.5769	13
0.75	10000	0.0	1000	20	0	0	0	0	0	8439	0	0	8433.78	0.0	0.0	5.22	0.0	0.0	0.0006	0.0	0.0	1561	1566.06	5.06	0.0032	0	0.15	0.15	8439	8433.78	0.0006	10000	9999.85	0.0	10000	0	0	250	251.13	1.13	50	63.79	250.0			50.0		9514	0		50.0		5.9528e-01	250.0	246.8	-3.2	50.0	49.88	0	1	True	0.579	13
0.75	10000	0.0	1000	50	0	0	0	0	0	6839	0	0	6849.12	0.0	0.0	10.12	0.0	0.0	0.0015	0.0	0.0	3161	3150.68	10.32	0.0033	0	0.2	0.2	6839	6849.12	0.0015	10000	9999.8	0.0	10000	0	0	250	251.19	1.19	50	61.38	250.0			50.0		7823	0		50.0		6.4121e-01	250.0	247.18	-2.82	50.0	50.21	0	1	True	0.5817	13
0.75	10000	0.0	1000	100	0	0	0	0	0	5196	0	0	5213.85	0.0	0.0	17.85	0.0	0.0	0.0034	0.0	0.0	4804	4785.96	18.04	0.0038	0	0.18	0.18	5196	5213.85	0.0034	10000	9999.82	0.0	10000	0	0	250	250.5	0.5	50	57.62	250.0			50.0		8175	0		50.0		6.9434e-01	250.0	247.81	-2.19	50.0	49.32	0	1	True	0.5855	13
0.75	10000	0.0	1000	200	0	0	0	0	0	3510	0	0	3532.71	0.0	0.0	22.71	0.0	0.0	0.0065	0.0	0.0	6490	6467.29	22.71	0.0035	0	0.0	0.0	3510	3532.71	0.0065	10000	10000.0	0.0	10000	0	0	250	251.2	1.2	50	54.9	250.0			50.0		10000	0		50.0		7.3810e-01	250.0	249.93	-0.07	50.0	50.36	0	1	True	0.5905	13
0.75	10000	0.0	1000	500	0	0	0	0	0	1778	0	0	1837.55	0.0	0.0	59.55	0.0	0.0	0.0335	0.0	0.0	8222	8162.24	59.76	0.0073	0	0.21	0.21	1778	1837.55	0.0335	10000	9999.79	0.0	10000	0	0	250	249.22	-0.78	50	53.65	250.0			50.0		8806	0		50.0		7.8963e-01	250.0	247.83	-2.17	50.0	49.9	0	1	True	0.609	13
0.75	10000	0.0	1000	1000	0	0	0	0	0	976	0	0	983.12	0.0	0.0	7.12	0.0	0.0	0.0073	0.0	0.0	9024	9016.65	7.35	0.0008	0	0.23	0.23	976	983.12	0.0073	10000	9999.77	0.0	10000	0	0	250	249.24	-0.76	50	51.79	250.0			50.0		7310	0		50.0		8.1204e-01	250.0	247.91	-2.09	50.0	50.11	0	1	True	0.6168	13
0.75	10000	0.1	0	0	0	0	0	0	0	0	0	0	0.62	0.56	0.16	0.62	0.56	0.16	0.0	0.0	0.0	0	202.44	202.44	0.0	1000	796.22	203.78	0	1.34	0.0	0	203.78	0.0	1000	606	0	250	246.81	-3.19	50	49.87	250.0	249.15	-0.85	50.0	48.58	394	606		10000.0		1.9710e-02	250.0	247.19	-2.81	50.0	50.35	5	2	True	0.7357	13
0.75	10000	0.1	0	5	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250.0	247.21	-2.79	50.0	51.13	10392	608		13.18		2.2003e-01	250.0	248.41	-1.59	50.0	50.26	4	3	True	0.9615	13
0.75	10000	0.1	0	10	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250.0	247.21	-2.79	50.0	51.13	10392	608		13.18		2.2003e-01	250.0	248.41	-1.59	50.0	50.26	4	3	True	0.9615	13
0.75	10000	0.1	0	20	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250.0	247.21	-2.79	50.0	51.13	10392	608		13.18		2.2003e-01	250.0	248.41	-1.59	50.0	50.26	4	3	True	0.9615	13
0.75	10000	0.1	0	50	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250.0	247.21	-2.79	50.0	51.13	10392	608		13.18		2.2003e-01	250.0	248.41	-1.59	50.0	50.26	4	3	True	0.9615	13
0.75	10000	0.1	0	100	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250.0	247.21	-2.79	50.0	51.13	10392	608		13.18		2.2003e-01	250.0	248.41	-1.59	50.0	50.26	4	3	True	0.9615	13
0.75	10000	0.1	0	200	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250.0	247.21	-2.79	50.0	51.13	10392	608		13.18		2.2003e-01	250.0	248.41	-1.59	50.0	50.26	4	3	True	0.9615	13
0.75	10000	0.1	0	500	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250.0	247.21	-2.79	50.0	51.13	10392	608		13.18		2.2003e-01	250.0	248.41	-1.59	50.0	50.26	4	3	True	0.9615	13
0.75	10000	0.1	0	1000	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250.0	247.21	-2.79	50.0	51.13	10392	608		13.18		2.2003e-01	250.0	248.41	-1.59	50.0	50.26	4	3	True	0.9615	13
0.75	10000	0.1	5	0	0	0	0	0	0	10000	0	0	9993.96	9.2	0.71	6.04	9.2	0.71	0.0006	0.0	0.0	0	310.41	310.41	0.0	1000	685.73	314.27	10000	10003.87	0.0004	10000	10314.27	0.0314	11000	608	0	250	251.33	1.33	50	64.94	250.0	247.21	-2.79	50.0	51.13	9230	608		39.63		1.5054e-01	250.0	246.5	-3.5	50.0	50.27	5	3	True	0.8876	13
0.75	10000	0.1	5	5	0	0	0	0	0	976	0	0	977.87	13.31	0.58	1.87	13.31	0.58	0.0019	0.0	0.0	9024	9337.17	313.17	0.0347	1000	671.07	328.93	976	991.76	0.0161	10000	10328.93	0.0329	11000	584	0	250	249.28	-0.72	50	51.75	250.0	246.13	-3.87	50.0	50.12	6624	584		14.17		2.1287e-01	250.0	247.75	-2.25	50.0	50.04	4	3	True	0.9284	13
0.75	10000	0.1	5	10	0	0	0	0	0	513	0	0	517.81	7.88	0.67	4.81	7.88	0.67	0.0094	0.0	0.0	9487	9792.94	305.94	0.0322	1000	680.7	319.3	513	526.36	0.026	10000	10319.3	0.0319	11000	616	0	250	249.51	-0.49	50	51.21	250.0	246.41	-3.59	50.0	51.32	8284	616		15.59		2.1614e-01	250.0	248.32	-1.68	50.0	50.12	4	3	True	0.9291	13
0.75	10000	0.1	5	20	0	0	0	0	0	263	0	0	288.29	8.49	0.2	25.29	8.49	0.2	0.0962	0.0	0.0	9737	10042.2	305.2	0.0313	1000	660.82	339.18	263	296.97	0.1292	10000	10339.18	0.0339	11000	603	0	250	249.11	-0.89	50	51.17	250.0	246.43	-3.57	50.0	50.47	10397	603		14.87		2.1795e-01	250.0	248.31	-1.69	50.0	50.22	4	3	True	0.9524	13
0.75	10000	0.1	5	50	0	0	0	0	0	107	0	0	97.33	8.66	0.4	9.67	8.66	0.4	0.0904	0.0	0.0	9893	10243.94	350.94	0.0355	1000	649.67	350.33	107	106.39	0.0057	10000	10350.33	0.035	11000	589	0	250	248.87	-1.13	50	50.07	250.0	247.35	-2.65	50.0	51.48	10411	589		14.27		2.1944e-01	250.0	247.96	-2.04	50.0	50.03	4	3	True	0.9585	13
0.75	10000	0.1	5	100	0	0	0	0	0	54	0	0	76.38	13.84	0.71	22.38	13.84	0.71	0.4144	0.0	0.0	9946	10260.52	314.52	0.0316	1000	648.54	351.46	54	90.93	0.684	10000	10351.46	0.0351	11000	594	0	250	249.17	-0.83	50	51.27	250.0	245.74	-4.26	50.0	50.82	10406	594		10.62		2.1955e-01	250.0	248.28	-1.72	50.0	50.27	4	3	True	0.9597	13
0.75	10000	0.1	5	200	0	0	0	0	0	27	0	0	25.15	6.89	0.73	1.85	6.89	0.73	0.0684	0.0	0.0	9973	10282.34	309.34	0.031	1000	684.88	315.12	27	32.77	0.2138	10000	10315.12	0.0315	11000	613	0	250	248.91	-1.09	50	50.27	250.0	247.8	-2.2	50.0	50.3	10387	613		13.38		2.1989e-01	250.0	248.29	-1.71	50.0	50.29	4	3	True	0.961	13
0.75	10000	0.1	5	500	0	0	0	0	0	11	0	0	10.81	9.08	0.41	0.19	9.08	0.41	0.0176	0.0	0.0	9989	10311.52	322.52	0.0323	1000	668.18	331.82	11	20.3	0.8451	10000	10331.82	0.0332	11000	611	0	250	248.97	-1.03	50	50.13	250.0	247.01	-2.99	50.0	51.93	9070	611		11.78		2.1996e-01	250.0	248.32	-1.68	50.0	50.24	4	3	True	0.9613	13
0.75	10000	0.1	5	1000	0	0	0	0	0	5	0	0	0.26	8.6	0.73	4.74	8.6	0.73	0.9471	0.0	0.0	9995	10311.24	316.24	0.0316	1000	679.16	320.84	5	9.59	0.9187	10000	10320.84	0.0321	11000	618	0	250	248.92	-1.08	50	50.15	250.0	247.52	-2.48	50.0	50.76	10382	618		13.76		2.2003e-01	250.0	248.29	-1.71	50.0	50.2	4	3	True	0.9615	13
0.75	10000	0.1	10	0	0	0	0	0	0	10000	0	0	9993.96	9.2	0.71	6.04	9.2	0.71	0.0006	0.0	0.0	0	310.41	310.41	0.0	1000	685.73	314.27	10000	10003.87	0.0004	10000	10314.27	0.0314	11000	608	0	250	251.33	1.33	50	64.94	250.0	247.21	-2.79	50.0	51.13	9230	608		39.63		1.5054e-01	250.0	246.5	-3.5	50.0	50.27	5	3	True	0.8876	13
0.75	10000	0.1	10	5	0	0	0	0	0	1778	0	0	1831.16	7.05	0.38	53.16	7.05	0.38	0.0299	0.0	0.0	8222	8484.77	262.77	0.032	1000	676.64	323.36	1778	1838.58	0.0341	10000	10323.36	0.0323	11000	598	0	250	249.23	-0.77	50	53.4	250.0	245.89	-4.11	50.0	51.19	8226	598		12.23		2.0693e-01	250.0	247.67	-2.33	50.0	49.95	4	3	True	0.9203	13
0.75	10000	0.1	10	10	0	0	0	0	0	976	0	0	977.87	13.31	0.58	1.87	13.31	0.58	0.0019	0.0	0.0	9024	9337.17	313.17	0.0347	1000	671.07	328.93	976	991.76	0.0161	10000	10328.93	0.0329	11000	584	0	250	249.28	-0.72	50	51.75	250.0	246.13	-3.87	50.0	50.12	6624	584		14.17		2.1287e-01	250.0	247.75	-2.25	50.0	50.04	4	3	True	0.9284	13
0.75	10000	0.1	10	20	0	0	0	0	0	513	0	0	517.81	7.88	0.67	4.81	7.88	0.67	0.0094	0.0	0.0	9487	9792.94	305.94	0.0322	1000	680.7	319.3	513	526.36	0.026	10000	10319.3	0.0319	11000	616	0	250	249.51	-0.49	50	51.21	250.0	246.41	-3.59	50.0	51.32	8284	616		15.59		2.1614e-01	250.0	248.32	-1.68	50.0	50.12	4	3	True	0.9291	13
0.75	10000	0.1	10	50	0	0	0	0	0	212	0	0	186.47	3.78	0.44	25.53	3.78	0.44	0.1204	0.0	0.0	9788	10105.11	317.11	0.0324	1000	704.2	295.8	212	190.69	0.1005	10000	10295.8	0.0296	11000	610	0	250	249.1	-0.9	50	49.66	250.0	246.6	-3.4	50.0	51.33	4462	610		13.97		2.1869e-01	250.0	248.25	-1.75	50.0	50.27	4	3	True	0.95	13
0.75	10000	0.1	10	100	0	0	0	0	0	107	0	0	97.33	8.66	0.4	9.67	8.66	0.4	0.0904	0.0	0.0	9893	10243.94	350.94	0.0355	1000	649.67	350.33	107	106.39	0.0057	10000	10350.33	0.035	11000	589	0	250	248.87	-1.13	50	50.07	250.0	247.35	-2.65	50.0	51.48	10411	589		14.27		2.1944e-01	250.0	247.96	-2.04	50.0	50.03	4	3	True	0.9585	13
0.75	10000	0.1	10	200	0	0	0	0	0	54	0	0	76.38	13.84	0.71	22.38	13.84	0.71	0.4144	0.0	0.0	9946	10260.52	314.52	0.0316	1000	648.54	351.46	54	90.93	0.684	10000	10351.46	0.0351	11000	594	0	250	249.17	-0.83	50	51.27	250.0	245.74	-4.26	50.0	50.82	10406	594		10.62		2.1955e-01	250.0	248.28	-1.72	50.0	50.27	4	3	True	0.9597	13
0.75	10000	0.1	10	500	0	0	0	0	0	22	0	0	40.13	7.13	0.76	18.13	7.13	0.76	0.824	0.0	0.0	9978	10270.43	292.43	0.0293	1000	681.55	318.45	22	48.02	1.1827	10000	10318.45	0.0318	11000	613	0	250	248.91	-1.09	50	50.26	250.0	247.8	-2.2	50.0	50.3	10387	613		13.29		2.1976e-01	250.0	248.29	-1.71	50.0	50.2	4	3	True	0.9591	13
0.75	10000	0.1	10	1000	0	0	0	0	0	11	0	0	10.81	9.08	0.41	0.19	9.08	0.41	0.0176	0.0	0.0	9989	10311.52	322.52	0.0323	1000	668.18	331.82	11	20.3	0.8451	10000	10331.82	0.0332	11000	611	0	250	248.97	-1.03	50	50.13	250.0	247.01	-2.99	50.0	51.93	9070	611		11.78		2.1996e-01	250.0	248.32	-1.68	50.0	50.24	4	3	True	0.9613	13
0.75	10000	0.1	20	0	0	0	0	0	0	10000	0	0	9993.96	9.2	0.71	6.04	9.2	0.71	0.0006	0.0	0.0	0	310.41	310.41	0.0	1000	685.73	314.27	10000	10003.87	0.0004	10000	10314.27	0.0314	11000	608	0	250	251.33	1.33	50	64.94	250.0	247.21	-2.79	50.0	51.13	9230	608		39.63		1.5054e-01	250.0	246.5	-3.5	50.0	50.27	5	3	True	0.8876	13
0.75	10000	0.1	20	5	0	0	0	0	0	3020	0	0	3039.68	8.49	2.66	19.68	8.49	2.66	0.0065	0.0	0.0	6980	7270.24	290.24	0.0416	1000	678.93	321.07	3020	3050.83	0.0102	10000	10321.07	0.0321	11000	613	0	250	250.2	0.2	50	53.37	250.0	247.87	-2.13	50.0	50.81	7814	613		13.58		1.9727e-01	250.0	248.75	-1.25	50.0	49.74	4	3	True	0.9021	13
0.75	10000	0.1	20	10	0	0	0	0	0	1778	0	0	1831.16	7.05	0.38	53.16	7.05	0.38	0.0299	0.0	0.0	8222	8484.77	262.77	0.032	1000	676.64	323.36	1778	1838.58	0.0341	10000	10323.36	0.0323	11000	598	0	250	249.23	-0.77	50	53.4	250.0	245.89	-4.11	50.0	51.19	8226	598		12.23		2.0693e-01	250.0	247.67	-2.33	50.0	49.95	4	3	True	0.9203	13
0.75	10000	0.1	20	20	0	0	0	0	0	976	0	0	977.87	13.31	0.58	1.87	13.31	0.58	0.0019	0.0	0.0	9024	9337.17	313.17	0.0347	1000	671.07	328.93	976	991.76	0.0161	10000	10328.93	0.0329	11000	584	0	250	249.28	-0.72	50	51.75	250.0	246.13	-3.87	50.0	50.12	6624	584		14.17		2.1287e-01	250.0	247.75	-2.25	50.0	50.04	4	3	True	0.9284	13
0.75	10000	0.1	20	50	0	0	0	0	0	415	0	0	412.41	9.57	0.39	2.59	9.57	0.39	0.0062	0.0	0.0	9585	9920.49	335.49	0.035	1000	657.14	342.86	415	422.36	0.0177	10000	10342.86	0.0343	11000	599	0	250	249.15	-0.85	50	50.61	250.0	247.37	-2.63	50.0	50.73	10401	599		10.64		2.1713e-01	250.0	248.34	-1.66	50.0	50.11	4	3	True	0.9414	13
0.75	10000	0.1	20	100	0	0	0	0	0	212	0	0	186.47	3.78	0.44	25.53	3.78	0.44	0.1204	0.0	0.0	9788	10105.11	317.11	0.0324	1000	704.2	295.8	212	190.69	0.1005	10000	10295.8	0.0296	11000	610	0	250	249.1	-0.9	50	49.66	250.0	246.6	-3.4	50.0	51.33	4462	610		13.97		2.1869e-01	250.0	248.25	-1.75	50.0	50.27	4	3	True	0.95	13
0.75	10000	0.1	20	200	0	0	0	0	0	107	0	0	97.33	8.66	0.4	9.67	8.66	0.4	0.0904	0.0	0.0	9893	10243.94	350.94	0.0355	1000	649.67	350.33	107	106.39	0.0057	10000	10350.33	0.035	11000	589	0	250	248.87	-1.13	50	50.07	250.0	247.35	-2.65	50.0	51.48	10411	589		14.27		2.1944e-01	250.0	247.96	-2.04	50.0	50.03	4	3	True	0.9585	13
0.75	10000	0.1	20	500	0	0	0	0	0	43	0	0	37.1	8.7	0.73	5.9	8.7	0.73	0.1373	0.0	0.0	9957	10275.24	318.24	0.032	1000	678.23	321.77	43	46.53	0.0822	10000	10321.77	0.0322	11000	618	0	250	248.93	-1.07	50	50.25	250.0	247.52	-2.48	50.0	50.76	10382	618		14.32		2.1978e-01	250.0	248.22	-1.78	50.0	50.33	4	3	True	0.9605	13
0.75	10000	0.1	20	1000	0	0	0	0	0	22	0	0	40.13	7.13	0.76	18.13	7.13	0.76	0.824	0.0	0.0	9978	10270.43	292.43	0.0293	1000	681.55	318.45	22	48.02	1.1827	10000	10318.45	0.0318	11000	613	0	250	248.91	-1.09	50	50.26	250.0	247.8	-2.2	50.0	50.3	10387	613		13.29		2.1976e-01	250.0	248.29	-1.71	50.0	50.2	4	3	True	0.9591	13
0.75	10000	0.1	50	0	0	0	0	0	0	10000	0	0	9993.96	9.2	0.71	6.04	9.2	0.71	0.0006	0.0	0.0	0	310.41	310.41	0.0	1000	685.73	314.27	10000	10003.87	0.0004	10000	10314.27	0.0314	11000	608	0	250	251.33	1.33	50	64.94	250.0	247.21	-2.79	50.0	51.13	9230	608		39.63		1.5054e-01	250.0	246.5	-3.5	50.0	50.27	5	3	True	0.8876	13
0.75	10000	0.1	50	5	0	0	0	0	0	5196	0	0	5206.29	5.59	0.17	10.29	5.59	0.17	0.002	0.0	0.0	4804	5125.1	321.1	0.0668	1000	662.84	337.16	5196	5212.05	0.0031	10000	10337.16	0.0337	11000	588	0	250	250.48	0.48	50	56.96	250.0	246.9	-3.1	50.0	50.97	7554	588		12.47		1.8355e-01	250.0	247.72	-2.28	50.0	49.41	4	3	True	0.8968	13
0.75	10000	0.1	50	10	0	0	0	0	0	3510	0	0	3526.0	3.16	0.41	16.0	3.16	0.41	0.0046	0.0	0.0	6490	6816.3	326.3	0.0503	1000	654.13	345.87	3510	3529.57	0.0056	10000	10345.87	0.0346	11000	586	0	250	251.07	1.07	50	54.77	250.0	247.57	-2.43	50.0	50.02	9663	586		8.05		1.9400e-01	250.0	249.62	-0.38	50.0	50.36	3	3	True	0.9011	13
0.75	10000	0.1	50	20	0	0	0	0	0	2128	0	0	2126.8	4.52	0.39	1.2	4.52	0.39	0.0006	0.0	0.0	7872	8187.34	315.34	0.0401	1000	680.95	319.05	2128	2131.71	0.0017	10000	10319.05	0.0319	11000	610	0	250	249.13	-0.87	50	54.25	250.0	246.6	-3.4	50.0	51.33	8203	610		13.49		2.0505e-01	250.0	247.63	-2.37	50.0	50.11	4	3	True	0.9142	13
0.75	10000	0.1	50	50	0	0	0	0	0	976	0	0	977.87	13.31	0.58	1.87	13.31	0.58	0.0019	0.0	0.0	9024	9337.17	313.17	0.0347	1000	671.07	328.93	976	991.76	0.0161	10000	10328.93	0.0329	11000	584	0	250	249.28	-0.72	50	51.75	250.0	246.13	-3.87	50.0	50.12	6624	584		14.17		2.1287e-01	250.0	247.75	-2.25	50.0	50.04	4	3	True	0.9284	13
0.75	10000	0.1	50	100	0	0	0	0	0	513	0	0	517.81	7.88	0.67	4.81	7.88	0.67	0.0094	0.0	0.0	9487	9792.94	305.94	0.0322	1000	680.7	319.3	513	526.36	0.026	10000	10319.3	0.0319	11000	616	0	250	249.51	-0.49	50	51.21	250.0	246.41	-3.59	50.0	51.32	8284	616		15.59		2.1614e-01	250.0	248.32	-1.68	50.0	50.12	4	3	True	0.9291	13
0.75	10000	0.1	50	200	0	0	0	0	0	263	0	0	288.29	8.49	0.2	25.29	8.49	0.2	0.0962	0.0	0.0	9737	10042.2	305.2	0.0313	1000	660.82	339.18	263	296.97	0.1292	10000	10339.18	0.0339	11000	603	0	250	249.11	-0.89	50	51.17	250.0	246.43	-3.57	50.0	50.47	10397	603		14.87		2.1795e-01	250.0	248.31	-1.69	50.0	50.22	4	3	True	0.9524	13
0.75	10000	0.1	50	500	0	0	0	0	0	107	0	0	97.33	8.66	0.4	9.67	8.66	0.4	0.0904	0.0	0.0	9893	10243.94	350.94	0.0355	1000	649.67	350.33	107	106.39	0.0057	10000	10350.33	0.035	11000	589	0	250	248.87	-1.13	50	50.07	250.0	247.35	-2.65	50.0	51.48	10411	589		14.27		2.1944e-01	250.0	247.96	-2.04	50.0	50.03	4	3	True	0.9585	13
0.75	10000	0.1	50	1000	0	0	0	0	0	54	0	0	76.38	13.84	0.71	22.38	13.84	0.71	0.4144	0.0	0.0	9946	10260.52	314.52	0.0316	1000	648.54	351.46	54	90.93	0.684	10000	10351.46	0.0351	11000	594	0	250	249.17	-0.83	50	51.27	250.0	245.74	-4.26	50.0	50.82	10406	594		10.62		2.1955e-01	250.0	248.28	-1.72	50.0	50.27	4	3	True	0.9597	13
0.75	10000	0.1	100	0	0	0	0	0	0	10000	0	0	9993.96	9.2	0.71	6.04	9.2	0.71	0.0006	0.0	0.0	0	310.41	310.41	0.0	1000	685.73	314.27	10000	10003.87	0.0004	10000	10314.27	0.0314	11000	608	0	250	251.33	1.33	50	64.94	250.0	247.21	-2.79	50.0	51.13	9230	608		39.63		1.5054e-01	250.0	246.5	-3.5	50.0	50.27	5	3	True	0.8876	13
0.75	10000	0.1	100	5	0	0	0	0	0	6839	0	0	6846.7	7.2	0.71	7.7	7.2	0.71	0.0011	0.0	0.0	3161	3435.26	274.26	0.0868	1000	710.12	289.88	6839	6854.61	0.0023	10000	10289.88	0.029	11000	605	0	250	251.37	1.37	50	60.87	250.0	246.96	-3.04	50.0	49.52	7183	605		11.02		1.7079e-01	250.0	247.09	-2.91	50.0	50.14	3	3	True	0.8914	13
0.75	10000	0.1	100	10	0	0	0	0	0	5196	0	0	5206.29	5.59	0.17	10.29	5.59	0.17	0.002	0.0	0.0	4804	5125.1	321.1	0.0668	1000	662.84	337.16	5196	5212.05	0.0031	10000	10337.16	0.0337	11000	588	0	250	250.48	0.48	50	56.96	250.0	246.9	-3.1	50.0	50.97	7554	588		12.47		1.8355e-01	250.0	247.72	-2.28	50.0	49.41	4	3	True	0.8968	13
0.75	10000	0.1	100	20	0	0	0	0	0	3510	0	0	3526.0	3.16	0.41	16.0	3.16	0.41	0.0046	0.0	0.0	6490	6816.3	326.3	0.0503	1000	654.13	345.87	3510	3529.57	0.0056	10000	10345.87	0.0346	11000	586	0	250	251.07	1.07	50	54.77	250.0	247.57	-2.43	50.0	50.02	9663	586		8.05		1.9400e-01	250.0	249.62	-0.38	50.0	50.36	3	3	True	0.9011	13
0.75	10000	0.1	100	50	0	0	0	0	0	1778	0	0	1831.16	7.05	0.38	53.16	7.05	0.38	0.0299	0.0	0.0	8222	8484.77	262.77	0.032	1000	676.64	323.36	1778	1838.58	0.0341	10000	10323.36	0.0323	11000	598	0	250	249.23	-0.77	50	53.4	250.0	245.89	-4.11	50.0	51.19	8226	598		12.23		2.0693e-01	250.0	247.67	-2.33	50.0	49.95	4	3	True	0.9203	13
0.75	10000	0.1	100	100	0	0	0	0	0	976	0	0	977.87	13.31	0.58	1.87	13.31	0.58	0.0019	0.0	0.0	9024	9337.17	313.17	0.0347	1000	671.07	328.93	976	991.76	0.0161	10000	10328.93	0.0329	11000	584	0	250	249.28	-0.72	50	51.75	250.0	246.13	-3.87	50.0	50.12	6624	584		14.17		2.1287e-01	250.0	247.75	-2.25	50.0	50.04	4	3	True	0.9284	13
