strand_specificity	n_rna_fragments	gdna_fraction	TA1	NTA1	TD	TE	NTD	NTE	gdna	TA1_expected	TD_expected	TE_expected	TA1_observed	TD_observed	TE_observed	TA1_abs_diff	TD_abs_diff	TE_abs_diff	TA1_rel_err	TD_rel_err	TE_rel_err	nrna_expected	nrna_observed	nrna_abs_diff	nrna_rel_err	gdna_expected	gdna_observed	gdna_abs_diff	total_mrna_expected	total_mrna_observed	total_mrna_rel_err	total_rna_expected	total_rna_observed	total_rna_rel_err	n_fragments_actual	n_intergenic	n_chimeric	rna_fl_true_mean	rna_fl_est_mean	rna_fl_mean_err	rna_fl_true_std	rna_fl_est_std	gdna_fl_true_mean	gdna_fl_est_mean	gdna_fl_mean_err	gdna_fl_true_std	gdna_fl_est_std	rna_fl_n_obs	gdna_fl_n_obs	cal_kappa_true	cal_kappa_est	cal_kappa_err	cal_density_est	cal_gdna_fl_true_mean	cal_gdna_fl_est_mean	cal_gdna_fl_mean_err	cal_gdna_fl_true_std	cal_gdna_fl_est_std	cal_n_seed	cal_n_iterations	cal_converged	cal_mean_weight	cal_n_regions
0.5	10000	1.0	500	1000	0	0	0	0	0	513	0	0	330.0	0.0	0.0	183.0	0.0	0.0	0.3567	0.0	0.0	9487	0.0	9487.0	1.0	10000	19670.0	9670.0	513	330.0	0.3567	10000	330.0	0.967	20000	6023	0	250	263.44	13.44	50	50.87	250.0	247.83	-2.17	50.0	49.23	114	6096		0.5351		1.9973e-01	250.0	247.83	-2.17	50.0	49.23	γ=0.497			0.4974	13
0.5	10000	1.0	1000	0	0	0	0	0	0	10000	0	0	9982.0	0.0	0.0	18.0	0.0	0.0	0.0018	0.0	0.0	0	0.0	0.0	0.0	10000	10018.0	18.0	10000	9982.0	0.0018	10000	9982.0	0.0018	20000	6069	0	250	259.18	9.18	50	47.49	250.0	248.2	-1.8	50.0	49.55	2021	7174		0.5052		1.9962e-01	250.0	248.2	-1.8	50.0	49.55	γ=0.494			0.4938	13
0.5	10000	1.0	1000	5	0	0	0	0	0	9558	0	0	9545.0	0.0	0.0	13.0	0.0	0.0	0.0014	0.0	0.0	442	0.0	442.0	1.0	10000	10455.0	455.0	9558	9545.0	0.0014	10000	9545.0	0.0455	20000	6098	0	250	258.06	8.06	50	48.36	250.0	248.15	-1.85	50.0	49.74	1946	7379		0.5118		2.0777e-01	250.0	248.15	-1.85	50.0	49.74	γ=0.507			0.5068	13
0.5	10000	1.0	1000	10	0	0	0	0	0	9154	0	0	9128.0	0.0	0.0	26.0	0.0	0.0	0.0028	0.0	0.0	846	1.0	845.0	0.9988	10000	10871.0	871.0	9154	9128.0	0.0028	10000	9129.0	0.0871	20000	6073	0	250	257.4	7.4	50	49.21	250.0	248.68	-1.32	50.0	49.39	1947	7538		0.5105		2.1531e-01	250.0	248.68	-1.32	50.0	49.39	γ=0.510			0.5097	13
0.5	10000	1.0	1000	20	0	0	0	0	0	8439	0	0	8364.0	0.0	0.0	75.0	0.0	0.0	0.0089	0.0	0.0	1561	1.0	1560.0	0.9994	10000	11635.0	1635.0	8439	8364.0	0.0089	10000	8365.0	0.1635	20000	6070	0	250	259.06	9.06	50	47.06	250.0	248.26	-1.74	50.0	49.31	1741	7766		0.5043		2.2860e-01	250.0	248.26	-1.74	50.0	49.31	γ=0.521			0.521	13
0.5	10000	1.0	1000	50	0	0	0	0	0	6839	0	0	6718.0	0.0	0.0	121.0	0.0	0.0	0.0177	0.0	0.0	3161	0.0	3161.0	1.0	10000	13282.0	3282.0	6839	6718.0	0.0177	10000	6718.0	0.3282	20000	6094	0	250	260.83	10.83	50	48.33	250.0	248.98	-1.02	50.0	49.88	1437	8536		0.5177		2.5733e-01	250.0	248.98	-1.02	50.0	49.88	γ=0.536			0.5362	13
0.5	10000	1.0	1000	100	0	0	0	0	0	5196	0	0	5014.0	0.0	0.0	182.0	0.0	0.0	0.035	0.0	0.0	4804	0.0	4804.0	1.0	10000	14986.0	4986.0	5196	5014.0	0.035	10000	5014.0	0.4986	20000	6067	0	250	259.37	9.37	50	48.95	250.0	247.99	-2.01	50.0	49.35	1058	6144		0.5085		2.0242e-01	250.0	247.99	-2.01	50.0	49.35	γ=0.502			0.5023	13
0.5	10000	1.0	1000	200	0	0	0	0	0	3510	0	0	3325.0	0.0	0.0	185.0	0.0	0.0	0.0527	0.0	0.0	6490	0.0	6490.0	1.0	10000	16675.0	6675.0	3510	3325.0	0.0527	10000	3325.0	0.6675	20000	6055	0	250	257.02	7.02	50	47.23	250.0	248.39	-1.61	50.0	49.14	757	6130		0.5059		2.0126e-01	250.0	248.39	-1.61	50.0	49.14	γ=0.499			0.4988	13
0.5	10000	1.0	1000	500	0	0	0	0	0	1778	0	0	1638.0	0.0	0.0	140.0	0.0	0.0	0.0787	0.0	0.0	8222	0.0	8222.0	1.0	10000	18362.0	8362.0	1778	1638.0	0.0787	10000	1638.0	0.8362	20000	6083	0	250	258.1	8.1	50	48.2	250.0	248.45	-1.55	50.0	49.2	378	6161		0.5212		2.0034e-01	250.0	248.45	-1.55	50.0	49.2	γ=0.496			0.4963	13
0.5	10000	1.0	1000	1000	0	0	0	0	0	976	0	0	731.0	0.0	0.0	245.0	0.0	0.0	0.251	0.0	0.0	9024	0.0	9024.0	1.0	10000	19269.0	9269.0	976	731.0	0.251	10000	731.0	0.9269	20000	5978	0	250	258.11	8.11	50	47.25	250.0	248.16	-1.84	50.0	49.38	208	6044		0.524		2.0015e-01	250.0	248.16	-1.84	50.0	49.38	γ=0.495			0.4947	13
0.5	10000	2.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	20000	20000.0	0.0	0	0.0	0.0	0	0.0	0.0	20000	12009	0	250			50		250.0	248.93	-1.07	50.0	50.23	0	14481		0.5		3.9740e-01	250.0	248.93	-1.07	50.0	50.23	γ=0.987			0.9869	13
0.5	10000	2.0	0	5	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10000	0.0	10000.0	1.0	20000	30000.0	10000.0	0	0.0	0.0	10000	0.0	1.0	30000	12040	0	250			50		250.0	248.34	-1.66	50.0	49.67	0	14395		0.5		3.9817e-01	250.0	248.34	-1.66	50.0	49.67	γ=0.660			0.66	13
0.5	10000	2.0	0	10	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10000	0.0	10000.0	1.0	20000	30000.0	10000.0	0	0.0	0.0	10000	0.0	1.0	30000	12040	0	250			50		250.0	248.34	-1.66	50.0	49.67	0	14395		0.5		3.9817e-01	250.0	248.34	-1.66	50.0	49.67	γ=0.660			0.66	13
0.5	10000	2.0	0	20	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10000	0.0	10000.0	1.0	20000	30000.0	10000.0	0	0.0	0.0	10000	0.0	1.0	30000	12040	0	250			50		250.0	248.34	-1.66	50.0	49.67	0	14395		0.5		3.9817e-01	250.0	248.34	-1.66	50.0	49.67	γ=0.660			0.66	13
0.5	10000	2.0	0	50	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10000	0.0	10000.0	1.0	20000	30000.0	10000.0	0	0.0	0.0	10000	0.0	1.0	30000	12040	0	250			50		250.0	248.34	-1.66	50.0	49.67	0	14395		0.5		3.9817e-01	250.0	248.34	-1.66	50.0	49.67	γ=0.660			0.66	13
0.5	10000	2.0	0	100	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10000	0.0	10000.0	1.0	20000	30000.0	10000.0	0	0.0	0.0	10000	0.0	1.0	30000	12040	0	250			50		250.0	248.34	-1.66	50.0	49.67	0	14395		0.5		3.9817e-01	250.0	248.34	-1.66	50.0	49.67	γ=0.660			0.66	13
0.5	10000	2.0	0	200	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10000	0.0	10000.0	1.0	20000	30000.0	10000.0	0	0.0	0.0	10000	0.0	1.0	30000	12040	0	250			50		250.0	248.34	-1.66	50.0	49.67	0	14395		0.5		3.9817e-01	250.0	248.34	-1.66	50.0	49.67	γ=0.660			0.66	13
0.5	10000	2.0	0	500	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10000	0.0	10000.0	1.0	20000	30000.0	10000.0	0	0.0	0.0	10000	0.0	1.0	30000	12040	0	250			50		250.0	248.34	-1.66	50.0	49.67	0	14395		0.5		3.9817e-01	250.0	248.34	-1.66	50.0	49.67	γ=0.660			0.66	13
0.5	10000	2.0	0	1000	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10000	0.0	10000.0	1.0	20000	30000.0	10000.0	0	0.0	0.0	10000	0.0	1.0	30000	12040	0	250			50		250.0	248.34	-1.66	50.0	49.67	0	14395		0.5		3.9817e-01	250.0	248.34	-1.66	50.0	49.67	γ=0.660			0.66	13
0.5	10000	2.0	5	0	0	0	0	0	0	10000	0	0	9908.0	0.0	0.0	92.0	0.0	0.0	0.0092	0.0	0.0	0	0.0	0.0	0.0	20000	20092.0	92.0	10000	9908.0	0.0092	10000	9908.0	0.0092	30000	12040	0	250	259.18	9.18	50	47.49	250.0	248.66	-1.34	50.0	49.4	2021	14158		0.5052		3.9910e-01	250.0	248.66	-1.34	50.0	49.4	γ=0.661			0.661	13
0.5	10000	2.0	5	5	0	0	0	0	0	976	0	0	744.0	0.0	0.0	232.0	0.0	0.0	0.2377	0.0	0.0	9024	0.0	9024.0	1.0	20000	29256.0	9256.0	976	744.0	0.2377	10000	744.0	0.9256	30000	12192	0	250	258.11	8.11	50	47.25	250.0	248.8	-1.2	50.0	49.24	208	12321		0.524		3.9983e-01	250.0	248.8	-1.2	50.0	49.24	γ=0.660			0.6601	13
0.5	10000	2.0	5	10	0	0	0	0	0	513	0	0	350.0	0.0	0.0	163.0	0.0	0.0	0.3177	0.0	0.0	9487	0.0	9487.0	1.0	20000	29650.0	9650.0	513	350.0	0.3177	10000	350.0	0.965	30000	12160	0	250	263.44	13.44	50	50.87	250.0	249.09	-0.91	50.0	49.56	114	12293		0.5351		4.0018e-01	250.0	249.09	-0.91	50.0	49.56	γ=0.663			0.6626	13
0.5	10000	2.0	5	20	0	0	0	0	0	263	0	0	158.0	0.0	0.0	105.0	0.0	0.0	0.3992	0.0	0.0	9737	0.0	9737.0	1.0	20000	29842.0	9842.0	263	158.0	0.3992	10000	158.0	0.9842	30000	12111	0	250	254.62	4.62	50	35.66	250.0	248.31	-1.69	50.0	49.29	60	12257		0.6167		3.9901e-01	250.0	248.31	-1.69	50.0	49.29	γ=0.660			0.6602	13
0.5	10000	2.0	5	50	0	0	0	0	0	107	0	0	33.0	0.0	0.0	74.0	0.0	0.0	0.6916	0.0	0.0	9893	0.0	9893.0	1.0	20000	29967.0	9967.0	107	33.0	0.6916	10000	33.0	0.9967	30000	12023	0	250	236.06	-13.94	50	39.0	250.0	248.63	-1.37	50.0	49.19	17	12180		0.5882		3.9764e-01	250.0	248.63	-1.37	50.0	49.19	γ=0.658			0.6576	13
0.5	10000	2.0	5	100	0	0	0	0	0	54	0	0	41.0	0.0	0.0	13.0	0.0	0.0	0.2407	0.0	0.0	9946	0.0	9946.0	1.0	20000	29959.0	9959.0	54	41.0	0.2407	10000	41.0	0.9959	30000	12157	0	250	249.43	-0.57	50	39.41	250.0	248.4	-1.6	50.0	49.62	14	12308		0.7143		3.9954e-01	250.0	248.4	-1.6	50.0	49.62	γ=0.661			0.6606	13
0.5	10000	2.0	5	200	0	0	0	0	0	27	0	0	5.0	0.0	0.0	22.0	0.0	0.0	0.8148	0.0	0.0	9973	0.0	9973.0	1.0	20000	29995.0	9995.0	27	5.0	0.8148	10000	5.0	0.9995	30000	12159	0	250	255.5	5.5	50	15.79	250.0	248.42	-1.58	50.0	49.56	4	12307		0.75		3.9958e-01	250.0	248.42	-1.58	50.0	49.56	γ=0.661			0.6607	13
0.5	10000	2.0	5	500	0	0	0	0	0	11	0	0	2.0	0.0	0.0	9.0	0.0	0.0	0.8182	0.0	0.0	9989	1.0	9988.0	0.9999	20000	29997.0	9997.0	11	2.0	0.8182	10000	3.0	0.9997	30000	12114	0	250	250.0	0.0	50	43.0	250.0	248.42	-1.58	50.0	49.66	2	12261		1.0		3.9900e-01	250.0	248.42	-1.58	50.0	49.66	γ=0.660			0.6601	13
0.5	10000	2.0	5	1000	0	0	0	0	0	5	0	0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	9995	0.0	9995.0	1.0	20000	30000.0	10000.0	5	0.0	1.0	10000	0.0	1.0	30000	12163	0	250			50		250.0	248.4	-1.6	50.0	49.52	0	14446		0.5		3.9956e-01	250.0	248.4	-1.6	50.0	49.52	γ=0.661			0.6607	13
0.5	10000	2.0	10	0	0	0	0	0	0	10000	0	0	9917.0	0.0	0.0	83.0	0.0	0.0	0.0083	0.0	0.0	0	0.0	0.0	0.0	20000	20083.0	83.0	10000	9917.0	0.0083	10000	9917.0	0.0083	30000	12040	0	250	259.18	9.18	50	47.49	250.0	248.66	-1.34	50.0	49.4	2021	14158		0.5052		3.9910e-01	250.0	248.66	-1.34	50.0	49.4	γ=0.661			0.661	13
0.5	10000	2.0	10	5	0	0	0	0	0	1778	0	0	1509.0	0.0	0.0	269.0	0.0	0.0	0.1513	0.0	0.0	8222	0.0	8222.0	1.0	20000	28491.0	8491.0	1778	1509.0	0.1513	10000	1509.0	0.8491	30000	12060	0	250	258.1	8.1	50	48.2	250.0	248.58	-1.42	50.0	49.49	378	12217		0.5212		3.9863e-01	250.0	248.58	-1.42	50.0	49.49	γ=0.659			0.6588	13
0.5	10000	2.0	10	10	0	0	0	0	0	976	0	0	739.0	0.0	0.0	237.0	0.0	0.0	0.2428	0.0	0.0	9024	0.0	9024.0	1.0	20000	29261.0	9261.0	976	739.0	0.2428	10000	739.0	0.9261	30000	12192	0	250	258.11	8.11	50	47.25	250.0	248.8	-1.2	50.0	49.24	208	12321		0.524		3.9983e-01	250.0	248.8	-1.2	50.0	49.24	γ=0.660			0.6601	13
0.5	10000	2.0	10	20	0	0	0	0	0	513	0	0	320.0	0.0	0.0	193.0	0.0	0.0	0.3762	0.0	0.0	9487	0.0	9487.0	1.0	20000	29680.0	9680.0	513	320.0	0.3762	10000	320.0	0.968	30000	12160	0	250	263.44	13.44	50	50.87	250.0	249.09	-0.91	50.0	49.56	114	12293		0.5351		4.0018e-01	250.0	249.09	-0.91	50.0	49.56	γ=0.663			0.6626	13
0.5	10000	2.0	10	50	0	0	0	0	0	212	0	0	105.0	0.0	0.0	107.0	0.0	0.0	0.5047	0.0	0.0	9788	0.0	9788.0	1.0	20000	29895.0	9895.0	212	105.0	0.5047	10000	105.0	0.9895	30000	12037	0	250	251.77	1.77	50	36.86	250.0	248.82	-1.18	50.0	49.21	39	12195		0.5128		3.9815e-01	250.0	248.82	-1.18	50.0	49.21	γ=0.659			0.6594	13
0.5	10000	2.0	10	100	0	0	0	0	0	107	0	0	39.0	0.0	0.0	68.0	0.0	0.0	0.6355	0.0	0.0	9893	0.0	9893.0	1.0	20000	29961.0	9961.0	107	39.0	0.6355	10000	39.0	0.9961	30000	12023	0	250	236.06	-13.94	50	39.0	250.0	248.63	-1.37	50.0	49.19	17	12180		0.5882		3.9764e-01	250.0	248.63	-1.37	50.0	49.19	γ=0.658			0.6576	13
0.5	10000	2.0	10	200	0	0	0	0	0	54	0	0	31.0	0.0	0.0	23.0	0.0	0.0	0.4259	0.0	0.0	9946	0.0	9946.0	1.0	20000	29969.0	9969.0	54	31.0	0.4259	10000	31.0	0.9969	30000	12157	0	250	249.43	-0.57	50	39.41	250.0	248.4	-1.6	50.0	49.62	14	12308		0.7143		3.9954e-01	250.0	248.4	-1.6	50.0	49.62	γ=0.661			0.6606	13
0.5	10000	2.0	10	500	0	0	0	0	0	22	0	0	16.0	0.0	0.0	6.0	0.0	0.0	0.2727	0.0	0.0	9978	0.0	9978.0	1.0	20000	29984.0	9984.0	22	16.0	0.2727	10000	16.0	0.9984	30000	12159	0	250	250.0	0.0	50	36.88	250.0	248.42	-1.58	50.0	49.56	8	12307		0.625		3.9958e-01	250.0	248.42	-1.58	50.0	49.56	γ=0.661			0.6607	13
0.5	10000	2.0	10	1000	0	0	0	0	0	11	0	0	3.0	0.0	1.0	8.0	0.0	1.0	0.7273	0.0	0.0	9989	1.0	9988.0	0.9999	20000	29995.0	9995.0	11	4.0	0.6364	10000	5.0	0.9995	30000	12114	0	250	250.0	0.0	50	43.0	250.0	248.42	-1.58	50.0	49.66	2	12261		1.0		3.9900e-01	250.0	248.42	-1.58	50.0	49.66	γ=0.660			0.6601	13
0.5	10000	2.0	20	0	0	0	0	0	0	10000	0	0	9927.0	0.0	0.0	73.0	0.0	0.0	0.0073	0.0	0.0	0	0.0	0.0	0.0	20000	20073.0	73.0	10000	9927.0	0.0073	10000	9927.0	0.0073	30000	12040	0	250	259.18	9.18	50	47.49	250.0	248.66	-1.34	50.0	49.4	2021	14158		0.5052		3.9910e-01	250.0	248.66	-1.34	50.0	49.4	γ=0.661			0.661	13
0.5	10000	2.0	20	5	0	0	0	0	0	3020	0	0	2767.0	0.0	0.0	253.0	0.0	0.0	0.0838	0.0	0.0	6980	0.0	6980.0	1.0	20000	27233.0	7233.0	3020	2767.0	0.0838	10000	2767.0	0.7233	30000	12036	0	250	258.77	8.77	50	49.46	250.0	248.84	-1.16	50.0	49.19	663	12197		0.5143		3.9835e-01	250.0	248.84	-1.16	50.0	49.19	γ=0.659			0.6594	13
0.5	10000	2.0	20	10	0	0	0	0	0	1778	0	0	1548.0	0.0	0.0	230.0	0.0	0.0	0.1294	0.0	0.0	8222	0.0	8222.0	1.0	20000	28452.0	8452.0	1778	1548.0	0.1294	10000	1548.0	0.8452	30000	12060	0	250	258.1	8.1	50	48.2	250.0	248.58	-1.42	50.0	49.49	378	12217		0.5212		3.9863e-01	250.0	248.58	-1.42	50.0	49.49	γ=0.659			0.6588	13
0.5	10000	2.0	20	20	0	0	0	0	0	976	0	0	701.0	0.0	0.0	275.0	0.0	0.0	0.2818	0.0	0.0	9024	0.0	9024.0	1.0	20000	29299.0	9299.0	976	701.0	0.2818	10000	701.0	0.9299	30000	12192	0	250	258.11	8.11	50	47.25	250.0	248.8	-1.2	50.0	49.24	208	12321		0.524		3.9983e-01	250.0	248.8	-1.2	50.0	49.24	γ=0.660			0.6601	13
0.5	10000	2.0	20	50	0	0	0	0	0	415	0	0	245.0	0.0	0.0	170.0	0.0	0.0	0.4096	0.0	0.0	9585	0.0	9585.0	1.0	20000	29755.0	9755.0	415	245.0	0.4096	10000	245.0	0.9755	30000	12139	0	250	255.58	5.58	50	48.58	250.0	248.49	-1.51	50.0	49.33	84	12283		0.5119		3.9939e-01	250.0	248.49	-1.51	50.0	49.33	γ=0.661			0.6606	13
0.5	10000	2.0	20	100	0	0	0	0	0	212	0	0	98.0	0.0	0.0	114.0	0.0	0.0	0.5377	0.0	0.0	9788	0.0	9788.0	1.0	20000	29902.0	9902.0	212	98.0	0.5377	10000	98.0	0.9902	30000	12037	0	250	251.77	1.77	50	36.86	250.0	248.82	-1.18	50.0	49.21	39	12195		0.5128		3.9815e-01	250.0	248.82	-1.18	50.0	49.21	γ=0.659			0.6594	13
0.5	10000	2.0	20	200	0	0	0	0	0	107	0	0	39.0	0.0	0.0	68.0	0.0	0.0	0.6355	0.0	0.0	9893	0.0	9893.0	1.0	20000	29961.0	9961.0	107	39.0	0.6355	10000	39.0	0.9961	30000	12023	0	250	236.06	-13.94	50	39.0	250.0	248.63	-1.37	50.0	49.19	17	12180		0.5882		3.9764e-01	250.0	248.63	-1.37	50.0	49.19	γ=0.658			0.6576	13
0.5	10000	2.0	20	500	0	0	0	0	0	43	0	0	16.0	0.0	0.0	27.0	0.0	0.0	0.6279	0.0	0.0	9957	0.0	9957.0	1.0	20000	29984.0	9984.0	43	16.0	0.6279	10000	16.0	0.9984	30000	12163	0	250	267.71	17.71	50	34.48	250.0	248.5	-1.5	50.0	49.45	7	12321		0.7143		3.9956e-01	250.0	248.5	-1.5	50.0	49.45	γ=0.661			0.6607	13
0.5	10000	2.0	20	1000	0	0	0	0	0	22	0	0	15.0	0.0	0.0	7.0	0.0	0.0	0.3182	0.0	0.0	9978	0.0	9978.0	1.0	20000	29985.0	9985.0	22	15.0	0.3182	10000	15.0	0.9985	30000	12159	0	250	250.0	0.0	50	36.88	250.0	248.42	-1.58	50.0	49.56	8	12307		0.625		3.9958e-01	250.0	248.42	-1.58	50.0	49.56	γ=0.661			0.6607	13
0.5	10000	2.0	50	0	0	0	0	0	0	10000	0	0	9927.0	0.0	0.0	73.0	0.0	0.0	0.0073	0.0	0.0	0	1.0	1.0	0.0	20000	20072.0	72.0	10000	9927.0	0.0073	10000	9928.0	0.0072	30000	12040	0	250	259.18	9.18	50	47.49	250.0	248.66	-1.34	50.0	49.4	2021	14158		0.5052		3.9910e-01	250.0	248.66	-1.34	50.0	49.4	γ=0.661			0.661	13
0.5	10000	2.0	50	5	0	0	0	0	0	5196	0	0	4990.0	0.0	0.0	206.0	0.0	0.0	0.0396	0.0	0.0	4804	0.0	4804.0	1.0	20000	25010.0	5010.0	5196	4990.0	0.0396	10000	4990.0	0.501	30000	12127	0	250	259.37	9.37	50	48.95	250.0	248.93	-1.07	50.0	49.46	1058	12292		0.5085		3.9946e-01	250.0	248.93	-1.07	50.0	49.46	γ=0.661			0.6609	13
0.5	10000	2.0	50	10	0	0	0	0	0	3510	0	0	3268.0	0.0	0.0	242.0	0.0	0.0	0.0689	0.0	0.0	6490	0.0	6490.0	1.0	20000	26732.0	6732.0	3510	3268.0	0.0689	10000	3268.0	0.6732	30000	12064	0	250	257.02	7.02	50	47.23	250.0	248.86	-1.14	50.0	49.41	757	12232		0.5059		4.0000e-01	250.0	248.86	-1.14	50.0	49.41	γ=0.662			0.6618	13
0.5	10000	2.0	50	20	0	0	0	0	0	2128	0	0	1827.0	0.0	0.0	301.0	0.0	0.0	0.1414	0.0	0.0	7872	0.0	7872.0	1.0	20000	28173.0	8173.0	2128	1827.0	0.1414	10000	1827.0	0.8173	30000	12037	0	250	256.02	6.02	50	46.9	250.0	248.82	-1.18	50.0	49.21	435	12195		0.5517		3.9815e-01	250.0	248.82	-1.18	50.0	49.21	γ=0.659			0.6594	13
0.5	10000	2.0	50	50	0	0	0	0	0	976	0	0	731.0	0.0	0.0	245.0	0.0	0.0	0.251	0.0	0.0	9024	0.0	9024.0	1.0	20000	29269.0	9269.0	976	731.0	0.251	10000	731.0	0.9269	30000	12192	0	250	258.11	8.11	50	47.25	250.0	248.8	-1.2	50.0	49.24	208	12321		0.524		3.9983e-01	250.0	248.8	-1.2	50.0	49.24	γ=0.660			0.6601	13
0.5	10000	2.0	50	100	0	0	0	0	0	513	0	0	316.0	0.0	0.0	197.0	0.0	0.0	0.384	0.0	0.0	9487	0.0	9487.0	1.0	20000	29684.0	9684.0	513	316.0	0.384	10000	316.0	0.9684	30000	12160	0	250	263.44	13.44	50	50.87	250.0	249.09	-0.91	50.0	49.56	114	12293		0.5351		4.0018e-01	250.0	249.09	-0.91	50.0	49.56	γ=0.663			0.6626	13
0.5	10000	2.0	50	200	0	0	0	0	0	263	0	0	172.0	0.0	0.0	91.0	0.0	0.0	0.346	0.0	0.0	9737	0.0	9737.0	1.0	20000	29828.0	9828.0	263	172.0	0.346	10000	172.0	0.9828	30000	12111	0	250	254.62	4.62	50	35.66	250.0	248.31	-1.69	50.0	49.29	60	12257		0.6167		3.9901e-01	250.0	248.31	-1.69	50.0	49.29	γ=0.660			0.6602	13
0.5	10000	2.0	50	500	0	0	0	0	0	107	0	0	41.0	0.0	0.0	66.0	0.0	0.0	0.6168	0.0	0.0	9893	0.0	9893.0	1.0	20000	29959.0	9959.0	107	41.0	0.6168	10000	41.0	0.9959	30000	12023	0	250	236.06	-13.94	50	39.0	250.0	248.63	-1.37	50.0	49.19	17	12180		0.5882		3.9764e-01	250.0	248.63	-1.37	50.0	49.19	γ=0.658			0.6576	13
0.5	10000	2.0	50	1000	0	0	0	0	0	54	0	0	39.0	0.0	0.0	15.0	0.0	0.0	0.2778	0.0	0.0	9946	0.0	9946.0	1.0	20000	29961.0	9961.0	54	39.0	0.2778	10000	39.0	0.9961	30000	12157	0	250	249.43	-0.57	50	39.41	250.0	248.4	-1.6	50.0	49.62	14	12308		0.7143		3.9954e-01	250.0	248.4	-1.6	50.0	49.62	γ=0.661			0.6606	13
0.5	10000	2.0	100	0	0	0	0	0	0	10000	0	0	9915.0	0.0	0.0	85.0	0.0	0.0	0.0085	0.0	0.0	0	0.0	0.0	0.0	20000	20085.0	85.0	10000	9915.0	0.0085	10000	9915.0	0.0085	30000	12040	0	250	259.18	9.18	50	47.49	250.0	248.66	-1.34	50.0	49.4	2021	14158		0.5052		3.9910e-01	250.0	248.66	-1.34	50.0	49.4	γ=0.661			0.661	13
0.5	10000	2.0	100	5	0	0	0	0	0	6839	0	0	6626.0	0.0	0.0	213.0	0.0	0.0	0.0311	0.0	0.0	3161	0.0	3161.0	1.0	20000	23374.0	3374.0	6839	6626.0	0.0311	10000	6626.0	0.3374	30000	12033	0	250	260.83	10.83	50	48.33	250.0	248.61	-1.39	50.0	49.67	1437	15534		0.5177		4.5720e-01	250.0	248.61	-1.39	50.0	49.67	γ=0.688			0.6877	13
0.5	10000	2.0	100	10	0	0	0	0	0	5196	0	0	4997.0	0.0	0.0	199.0	0.0	0.0	0.0383	0.0	0.0	4804	0.0	4804.0	1.0	20000	25003.0	5003.0	5196	4997.0	0.0383	10000	4997.0	0.5003	30000	12127	0	250	259.37	9.37	50	48.95	250.0	248.93	-1.07	50.0	49.46	1058	12292		0.5085		3.9946e-01	250.0	248.93	-1.07	50.0	49.46	γ=0.661			0.6609	13
0.5	10000	2.0	100	20	0	0	0	0	0	3510	0	0	3287.0	0.0	0.0	223.0	0.0	0.0	0.0635	0.0	0.0	6490	0.0	6490.0	1.0	20000	26713.0	6713.0	3510	3287.0	0.0635	10000	3287.0	0.6713	30000	12064	0	250	257.02	7.02	50	47.23	250.0	248.86	-1.14	50.0	49.41	757	12232		0.5059		4.0000e-01	250.0	248.86	-1.14	50.0	49.41	γ=0.662			0.6618	13
0.5	10000	2.0	100	50	0	0	0	0	0	1778	0	0	1497.0	0.0	0.0	281.0	0.0	0.0	0.158	0.0	0.0	8222	0.0	8222.0	1.0	20000	28503.0	8503.0	1778	1497.0	0.158	10000	1497.0	0.8503	30000	12060	0	250	258.1	8.1	50	48.2	250.0	248.58	-1.42	50.0	49.49	378	12217		0.5212		3.9863e-01	250.0	248.58	-1.42	50.0	49.49	γ=0.659			0.6588	13
0.5	10000	2.0	100	100	0	0	0	0	0	976	0	0	716.0	0.0	0.0	260.0	0.0	0.0	0.2664	0.0	0.0	9024	0.0	9024.0	1.0	20000	29284.0	9284.0	976	716.0	0.2664	10000	716.0	0.9284	30000	12192	0	250	258.11	8.11	50	47.25	250.0	248.8	-1.2	50.0	49.24	208	12321		0.524		3.9983e-01	250.0	248.8	-1.2	50.0	49.24	γ=0.660			0.6601	13
