elapsed_sec,rss_mb
0.000,2113.6
0.014,2113.8
0.155,2113.9
0.205,2113.9
0.256,2113.9
0.306,2011.9
0.356,2019.8
0.406,2025.7
0.457,2049.1
0.522,2058.9
0.578,2058.9
0.842,2060.6
1.027,2081.4
1.078,2083.3
1.128,2083.5
1.178,2083.6
1.229,2083.8
1.279,2084.1
1.329,2084.3
1.379,2084.4
1.430,2084.4
1.480,2084.4
1.530,2084.5
1.580,2084.7
1.630,2084.8
1.681,2085.1
1.731,2085.1
1.781,2085.3
1.831,2085.3
1.882,2085.7
1.932,2086.1
1.982,2086.5
2.032,2086.5
2.083,2086.6
2.133,2086.8
2.183,2086.8
2.233,2087.2
2.284,2087.3
2.334,2087.6
2.384,2088.0
2.434,2088.1
2.484,2088.6
2.535,2088.6
2.585,2088.7
2.635,2088.8
2.685,2089.0
2.736,2089.2
2.786,2089.3
2.836,2089.6
2.887,2089.7
2.937,2089.8
2.988,2090.0
3.038,2090.2
3.088,2090.3
3.138,2090.4
3.189,2090.6
3.239,2090.7
3.290,2090.8
3.340,2091.0
3.390,2091.2
3.440,2091.4
3.491,2091.9
3.541,2092.2
3.591,2093.1
3.641,2093.5
3.692,2093.8
3.742,2094.1
3.792,2094.2
3.842,2094.4
3.893,2094.5
3.943,2094.6
3.993,2094.7
4.044,2094.8
4.094,2095.0
4.145,2095.1
4.195,2095.2
4.245,2095.4
4.295,2095.5
4.345,2095.6
4.396,2095.7
4.446,2095.8
4.496,2095.9
4.547,2096.0
4.597,2096.1
4.647,2096.2
4.697,2096.3
4.748,2096.4
4.798,2096.5
4.848,2096.6
4.898,2096.6
4.949,2096.7
4.999,2096.8
5.049,2096.9
5.100,2097.0
5.150,2097.2
5.200,2097.3
5.250,2097.4
5.301,2097.5
5.351,2097.6
5.401,2097.7
5.452,2097.9
5.502,2098.0
5.552,2098.1
5.602,2098.2
5.653,2098.4
5.703,2098.5
5.754,2098.7
5.805,2099.0
5.855,2099.1
5.905,2099.7
5.955,2100.1
6.006,2100.8
6.056,2100.9
6.106,2101.7
6.156,2101.9
6.207,2102.5
6.257,2102.8
6.307,2103.1
6.357,2103.5
6.407,2103.6
6.458,2103.9
6.508,2104.1
6.558,2104.2
6.608,2104.3
6.659,2104.4
6.709,2104.4
6.759,2104.6
6.809,2104.6
6.860,2104.7
6.910,2104.8
6.960,2104.9
7.011,2105.0
7.061,2105.1
7.111,2105.2
7.161,2105.3
7.212,2105.4
7.262,2105.5
7.312,2105.6
7.362,2105.7
7.412,2105.8
7.463,2105.8
7.513,2106.0
7.563,2106.1
7.613,2106.1
7.664,2106.2
7.714,2106.3
7.764,2106.4
7.814,2106.6
7.865,2106.7
7.915,2106.8
7.965,2106.9
8.015,2107.0
8.065,2107.1
8.116,2107.3
8.166,2107.3
8.216,2107.5
8.266,2107.6
8.317,2107.7
8.367,2107.8
8.418,2108.0
8.468,2108.1
8.518,2108.3
8.568,2108.4
8.618,2108.5
8.669,2108.6
8.719,2108.8
8.769,2108.8
8.819,2108.9
8.870,2109.1
8.920,2109.2
8.970,2109.4
9.020,2109.5
9.071,2109.6
9.121,2109.6
9.171,2109.8
9.221,2110.0
9.271,2110.0
9.322,2110.1
9.372,2110.2
9.422,2110.3
9.472,2110.4
9.523,2110.6
9.573,2110.7
9.623,2110.8
9.673,2110.9
9.724,2111.0
9.774,2111.0
9.824,2111.2
9.874,2111.2
9.925,2111.3
9.975,2111.5
10.025,2111.6
10.075,2111.8
10.126,2111.8
10.176,2112.0
10.226,2112.4
10.276,2112.6
10.327,2112.8
10.377,2113.0
10.427,2113.2
10.477,2114.1
10.528,2114.1
10.578,2114.6
10.628,2114.6
10.678,2115.0
10.729,2115.9
10.779,2116.0
10.829,2116.3
10.879,2116.7
10.930,2118.3
10.980,2118.9
11.030,2120.1
11.080,2120.2
11.131,2120.7
11.181,2120.9
11.231,2121.0
11.281,2121.0
11.332,2121.1
11.382,2121.1
11.432,2121.5
11.482,2121.5
11.533,2121.9
11.583,2121.9
11.633,2122.5
11.683,2122.5
11.734,2122.6
11.784,2122.6
11.834,2122.7
11.884,2123.0
11.935,2123.0
11.985,2123.1
12.035,2123.1
12.085,2123.2
12.136,2123.2
12.186,2123.3
12.236,2123.3
12.286,2123.4
12.337,2123.4
12.387,2123.5
12.437,2123.5
12.487,2123.5
12.538,2123.6
12.588,2123.6
12.638,2123.6
12.688,2123.7
12.739,2123.7
12.789,2123.8
12.841,2123.8
12.892,2123.9
12.942,2123.9
12.992,2124.1
13.042,2124.3
13.093,2124.4
13.143,2124.5
13.193,2124.6
13.243,2124.7
13.294,2124.9
13.344,2125.1
13.394,2125.2
13.444,2125.4
13.494,2125.6
13.545,2125.7
13.595,2125.7
13.645,2125.9
13.695,2126.0
13.746,2126.1
13.796,2126.3
13.846,2126.5
13.896,2126.5
13.947,2126.7
13.997,2126.7
14.047,2126.9
14.097,2126.9
14.148,2127.2
14.198,2127.3
14.248,2127.4
14.298,2127.5
14.349,2127.6
14.399,2127.8
14.449,2127.8
14.499,2127.9
14.550,2128.1
14.600,2128.1
14.650,2128.3
14.701,2128.4
14.751,2128.6
14.801,2128.6
14.852,2128.7
14.902,2128.8
14.952,2128.9
15.003,2129.0
15.053,2129.2
15.103,2129.3
15.154,2129.4
15.204,2129.5
15.254,2129.5
15.305,2129.7
15.355,2129.7
15.405,2130.0
15.455,2130.1
15.506,2130.2
15.556,2130.3
15.606,2130.4
15.656,2130.6
15.707,2130.6
15.757,2130.8
15.807,2130.9
15.857,2131.0
15.908,2131.2
15.958,2131.2
16.008,2131.3
16.058,2131.5
16.109,2131.5
16.159,2131.8
16.209,2131.9
16.259,2132.0
16.310,2132.1
16.360,2132.2
16.410,2132.3
16.460,2132.5
16.511,2132.7
16.561,2132.7
16.611,2132.8
16.661,2132.9
16.712,2133.0
16.762,2133.0
16.812,2133.2
16.863,2133.4
16.913,2133.5
16.963,2133.7
17.013,2133.8
17.064,2133.9
17.114,2134.0
17.164,2134.1
17.214,2134.2
17.265,2134.3
17.315,2134.4
17.365,2134.5
17.415,2134.6
17.466,2134.7
17.516,2134.8
17.566,2135.1
17.616,2135.1
17.667,2135.2
17.717,2135.4
17.767,2135.4
17.817,2135.5
17.868,2135.8
17.918,2135.9
17.968,2136.1
18.018,2136.1
18.069,2136.2
18.119,2136.4
18.169,2136.5
18.219,2136.7
18.270,2136.8
18.320,2136.9
18.370,2137.0
18.420,2137.1
18.470,2137.2
18.521,2137.4
18.571,2137.5
18.621,2137.6
18.671,2137.7
18.722,2137.8
18.772,2138.0
18.822,2138.1
18.872,2138.2
18.923,2138.4
18.973,2138.4
19.023,2138.5
19.073,2138.6
19.123,2138.6
19.174,2138.6
19.224,2138.6
19.274,2138.8
19.324,2138.8
19.375,2138.8
19.425,2138.8
19.475,2138.9
19.525,2139.0
19.576,2139.0
19.626,2139.0
