elapsed_sec,rss_mb
35.621,2398.3
35.721,2399.1
35.821,2399.7
35.921,2400.4
36.022,2401.1
36.122,2401.7
36.223,2402.4
36.323,2403.1
36.423,2403.6
36.523,2404.2
36.623,2404.6
36.724,2405.4
36.824,2406.1
36.924,2406.7
37.024,2407.3
37.125,2408.2
37.225,2408.8
37.325,2409.5
37.426,2410.1
37.526,2410.9
37.626,2411.8
37.726,2412.3
37.826,2412.9
37.927,2413.6
38.027,2414.3
38.127,2415.0
38.228,2415.7
38.328,2416.2
38.428,2417.1
38.528,2417.9
38.629,2418.4
38.729,2419.2
38.829,2419.8
38.929,2420.5
39.029,2421.1
39.130,2421.9
39.230,2422.5
39.330,2423.1
39.431,2424.0
39.531,2424.6
39.631,2425.5
39.731,2426.2
39.831,2426.8
39.932,2427.2
40.032,2428.0
40.132,2428.4
40.232,2428.7
40.333,2429.4
40.433,2429.7
40.533,2430.4
40.633,2430.8
40.733,2431.0
40.834,2431.8
40.934,2432.2
41.034,2432.7
41.134,2433.2
41.234,2433.6
41.335,2434.1
41.435,2434.6
41.535,2434.9
41.635,2435.4
41.736,2435.6
41.836,2436.2
41.936,2436.8
42.036,2437.3
42.136,2437.8
42.237,2438.3
42.337,2438.7
42.437,2439.3
42.537,2439.9
42.637,2440.5
42.738,2441.4
42.841,2441.9
42.941,2442.4
43.041,2442.9
43.141,2443.5
43.242,2444.2
43.342,2444.9
43.442,2445.6
43.542,2446.0
43.642,2446.6
43.743,2447.2
43.843,2447.4
43.943,2447.7
44.043,2448.1
44.143,2448.5
44.244,2448.7
44.344,2449.1
44.444,2449.5
44.544,2449.8
44.644,2450.3
44.745,2450.6
44.845,2450.9
44.945,2451.3
45.045,2452.1
45.146,2452.3
45.246,2452.6
45.346,2453.0
45.446,2453.2
45.546,2453.8
45.647,2453.8
45.747,2454.4
45.847,2454.8
45.947,2455.0
46.048,2455.1
46.148,2455.9
46.248,2456.1
46.348,2456.3
46.448,2456.7
46.549,2457.0
46.649,2457.2
46.749,2457.8
46.849,2457.9
46.949,2458.0
47.050,2458.6
47.150,2458.9
47.250,2459.4
47.350,2459.7
47.451,2460.0
47.551,2460.5
47.651,2460.8
47.751,2461.1
47.851,2461.7
47.952,2461.9
48.052,2462.1
48.152,2462.6
48.252,2462.9
48.352,2463.3
48.453,2463.8
48.553,2464.1
48.653,2464.4
48.754,2464.7
48.854,2465.2
48.954,2465.6
49.054,2466.0
49.154,2466.5
49.255,2466.9
49.355,2467.3
49.455,2467.8
49.556,2468.3
49.656,2468.7
49.756,2469.3
49.857,2469.6
49.957,2469.7
50.057,2470.1
50.157,2470.5
50.257,2470.7
50.358,2471.4
50.458,2471.4
50.558,2472.0
50.658,2472.5
50.758,2473.5
50.859,2474.2
50.959,2474.9
51.059,2475.5
51.159,2476.3
51.259,2476.8
51.360,2477.5
51.460,2478.3
51.560,2479.2
51.660,2479.8
51.761,2480.4
51.861,2481.2
51.961,2481.8
52.061,2482.4
52.161,2483.2
52.262,2483.7
52.362,2484.6
52.462,2485.2
52.562,2485.8
52.663,2486.5
52.763,2487.1
52.863,2487.9
52.963,2488.6
53.063,2489.3
53.164,2490.2
53.264,2490.8
53.364,2491.4
53.464,2492.1
53.565,2492.8
53.665,2493.5
53.765,2494.1
53.865,2494.6
53.965,2495.5
54.066,2495.9
54.166,2496.8
54.266,2497.2
54.366,2497.8
54.466,2498.4
54.567,2499.2
54.668,2499.8
54.768,2500.4
54.868,2501.2
54.968,2501.8
55.068,2502.2
55.169,2502.7
55.269,2503.5
55.369,2504.1
55.469,2504.6
55.570,2505.3
55.670,2505.9
55.770,2506.7
55.870,2507.2
55.974,2507.4
56.079,2507.9
56.179,2508.4
56.279,2508.8
56.379,2508.9
56.480,2509.2
56.580,2509.6
56.680,2509.8
