TA1	TA2	TA3	TA4	TB	TC	NTA	gdna	strand_specificity	strand_symmetry_kappa	n_fragments	nrna_TB	nrna_TC	TA1_expected	TA2_expected	TA3_expected	TA4_expected	TB_expected	TC_expected	TA1_observed	TA2_observed	TA3_observed	TA4_observed	TB_observed	TC_observed	TA1_abs_diff	TA2_abs_diff	TA3_abs_diff	TA4_abs_diff	TB_abs_diff	TC_abs_diff	TA1_rel_err	TA2_rel_err	TA3_rel_err	TA4_rel_err	TB_rel_err	TC_rel_err	nrna_expected	nrna_observed	nrna_abs_diff	nrna_rel_err	gdna_expected	gdna_observed	gdna_abs_diff	total_mrna_expected	total_mrna_observed	total_mrna_rel_err	total_rna_expected	total_rna_observed	total_rna_rel_err	n_fragments_actual	n_intergenic	n_chimeric
100	0	0	3	0	0	100	0	1.0	2.0	50000	0	0	12015	0	0	232	0	0	12023.07	0.68	12.85	182.01	0.0	0.0	8.07	0.68	12.85	49.99	0.0	0.0	0.0007	0.0	0.0	0.2155	0.0	0.0	37753	37781.39	28.39	0.0008	0	0.0	0.0	12247	12218.61	0.0023	50000	50000.0	0.0	50000	0	0
100	0	0	3	0	0	100	0	1.0	6.0	50000	0	0	12015	0	0	232	0	0	12023.07	0.68	12.85	182.01	0.0	0.0	8.07	0.68	12.85	49.99	0.0	0.0	0.0007	0.0	0.0	0.2155	0.0	0.0	37753	37781.39	28.39	0.0008	0	0.0	0.0	12247	12218.61	0.0023	50000	50000.0	0.0	50000	0	0
100	0	0	3	0	0	100	0	0.95	2.0	50000	0	0	12005	0	0	242	0	0	11891.22	0.55	80.75	229.32	0.0	0.0	113.78	0.55	80.75	12.68	0.0	0.0	0.0095	0.0	0.0	0.0524	0.0	0.0	37753	37531.86	221.14	0.0059	0	266.3	266.3	12247	12201.84	0.0037	50000	49733.7	0.0053	50000	0	0
100	0	0	3	0	0	100	0	0.95	6.0	50000	0	0	12005	0	0	242	0	0	11892.42	0.55	82.15	228.15	0.0	0.0	112.58	0.55	82.15	13.85	0.0	0.0	0.0094	0.0	0.0	0.0572	0.0	0.0	37753	37770.73	17.73	0.0005	0	26.0	26.0	12247	12203.27	0.0036	50000	49974.0	0.0005	50000	0	0
100	0	0	3	0	0	100	0	0.9	2.0	50000	0	0	12005	0	0	242	0	0	11890.56	0.55	83.17	227.21	0.0	0.0	114.44	0.55	83.17	14.79	0.0	0.0	0.0095	0.0	0.0	0.0611	0.0	0.0	37753	37282.72	470.28	0.0125	0	515.78	515.78	12247	12201.5	0.0037	50000	49484.22	0.0103	50000	0	0
100	0	0	3	0	0	100	0	0.9	6.0	50000	0	0	12005	0	0	242	0	0	11892.27	0.55	82.69	227.73	0.0	0.0	112.73	0.55	82.69	14.27	0.0	0.0	0.0094	0.0	0.0	0.059	0.0	0.0	37753	37771.83	18.83	0.0005	0	24.93	24.93	12247	12203.24	0.0036	50000	49975.07	0.0005	50000	0	0
100	0	0	3	0	0	100	10	1.0	2.0	50000	0	0	8423	0	0	166	0	0	8325.99	0.61	21.32	104.09	2.9	0.49	97.01	0.61	21.32	61.91	2.9	0.49	0.0115	0.0	0.0	0.373	0.0	0.0	26475	26553.95	78.95	0.003	14936	14990.65	54.65	8589	8455.4	0.0156	35064	35009.35	0.0016	50000	8897	0
100	0	0	3	0	0	100	10	1.0	6.0	50000	0	0	8423	0	0	166	0	0	8325.98	0.61	22.09	103.52	2.9	1.96	97.02	0.61	22.09	62.48	2.9	1.96	0.0115	0.0	0.0	0.3764	0.0	0.0	26475	26952.67	477.67	0.018	14936	14590.27	345.73	8589	8457.06	0.0154	35064	35409.73	0.0099	50000	8897	0
100	0	0	3	0	0	100	10	0.95	2.0	50000	0	0	8434	0	0	155	0	0	8313.21	0.51	39.48	64.27	2.99	0.64	120.79	0.51	39.48	90.73	2.99	0.64	0.0143	0.0	0.0	0.5854	0.0	0.0	26475	25988.3	486.7	0.0184	14936	15590.6	654.6	8589	8421.11	0.0195	35064	34409.4	0.0187	50000	8820	0
100	0	0	3	0	0	100	10	0.95	6.0	50000	0	0	8434	0	0	155	0	0	8321.38	0.51	44.16	60.59	2.99	11.43	112.62	0.51	44.16	94.41	2.99	11.43	0.0134	0.0	0.0	0.6091	0.0	0.0	26475	27380.07	905.07	0.0342	14936	14178.88	757.12	8589	8441.05	0.0172	35064	35821.12	0.0216	50000	8820	0
100	0	0	3	0	0	100	10	0.9	2.0	50000	0	0	8434	0	0	155	0	0	8298.68	0.51	45.85	58.81	2.99	0.65	135.32	0.51	45.85	96.19	2.99	0.65	0.016	0.0	0.0	0.6206	0.0	0.0	26475	25809.85	665.15	0.0251	14936	15782.66	846.66	8589	8407.49	0.0211	35064	34217.34	0.0241	50000	8820	0
100	0	0	3	0	0	100	10	0.9	6.0	50000	0	0	8434	0	0	155	0	0	8302.11	0.51	50.08	55.47	2.99	13.57	131.89	0.51	50.08	99.53	2.99	13.57	0.0156	0.0	0.0	0.6421	0.0	0.0	26475	27926.74	1451.74	0.0548	14936	13648.52	1287.48	8589	8424.74	0.0191	35064	36351.48	0.0367	50000	8820	0
100	0	0	3	0	0	100	100	1.0	2.0	50000	0	0	2286	0	0	42	0	0	2127.8	0.52	24.38	26.69	2.41	0.54	158.2	0.52	24.38	15.31	2.41	0.54	0.0692	0.0	0.0	0.3645	0.0	0.0	7178	6848.01	329.99	0.046	40494	40969.64	475.64	2328	2182.35	0.0626	9506	9030.36	0.05	50000	24286	0
100	0	0	3	0	0	100	100	1.0	6.0	50000	0	0	2286	0	0	42	0	0	2128.0	0.52	24.55	26.57	2.41	14.89	158.0	0.52	24.55	15.43	2.41	14.89	0.0691	0.0	0.0	0.3674	0.0	0.0	7178	7947.32	769.32	0.1072	40494	39855.73	638.27	2328	2196.95	0.0563	9506	10144.27	0.0671	50000	24286	0
100	0	0	3	0	0	100	100	0.95	2.0	50000	0	0	2288	0	0	40	0	0	1973.58	0.5	28.83	11.02	2.34	0.55	314.42	0.5	28.83	28.98	2.34	0.55	0.1374	0.0	0.0	0.7244	0.0	0.0	7178	6902.24	275.76	0.0384	40494	41080.94	586.94	2328	2016.82	0.1337	9506	8919.06	0.0617	50000	24196	0
100	0	0	3	0	0	100	100	0.95	6.0	50000	0	0	2288	0	0	40	0	0	1977.76	0.51	29.41	10.87	2.34	3.95	310.24	0.51	29.41	29.13	2.34	3.95	0.1356	0.0	0.0	0.7283	0.0	0.0	7178	8491.95	1313.95	0.1831	40494	39483.22	1010.78	2328	2024.84	0.1302	9506	10516.78	0.1063	50000	24196	0
100	0	0	3	0	0	100	100	0.9	2.0	50000	0	0	2288	0	0	40	0	0	1941.89	0.48	23.89	14.19	2.36	0.56	346.11	0.48	23.89	25.81	2.36	0.56	0.1513	0.0	0.0	0.6452	0.0	0.0	7178	6375.31	802.69	0.1118	40494	41641.33	1147.33	2328	1983.36	0.148	9506	8358.67	0.1207	50000	24196	0
