elapsed_sec,rss_mb
0.000,3100.1
0.000,3100.1
0.119,3100.1
0.224,3100.1
0.329,3100.1
0.434,3100.1
0.539,3100.1
0.641,3100.1
0.746,3100.1
0.849,3100.1
0.955,3100.1
1.057,3100.1
1.162,3100.1
1.266,3100.1
1.371,3100.1
1.476,3100.1
1.579,3100.1
1.684,3100.1
1.789,3100.1
1.894,3100.1
1.999,3100.1
2.103,3100.1
2.208,3100.1
2.313,3100.1
2.416,3100.1
2.516,3100.1
2.621,3100.1
2.726,3100.1
2.831,3100.1
2.932,3100.1
3.037,3100.1
3.141,3100.1
3.246,3100.1
3.349,3100.1
3.454,3100.1
3.559,3100.1
3.665,3100.1
3.770,3100.1
3.875,3100.1
3.980,3100.1
4.082,3100.1
4.187,3100.1
4.291,3100.1
4.396,3100.1
4.501,3100.1
4.606,3100.1
4.707,3100.1
4.812,3100.1
4.916,3100.1
5.021,3100.1
5.126,3100.1
5.231,3100.1
5.336,3100.1
5.441,3100.1
5.546,3100.1
5.649,3100.1
5.754,3100.1
5.859,3100.1
5.964,3100.1
6.066,3100.1
6.171,3100.1
6.274,3100.1
6.379,3100.1
6.482,3100.1
6.587,3100.1
6.692,3100.1
6.797,3100.1
6.902,3100.1
7.007,3100.1
7.109,3100.1
7.214,3100.1
7.319,3100.1
7.421,3100.1
7.526,3100.1
7.631,3100.1
7.734,3100.1
7.836,3100.1
7.941,3100.1
8.046,3100.1
8.149,3100.1
8.254,3100.1
8.359,3100.1
8.464,3100.1
8.569,3100.1
8.674,3100.1
8.779,3100.1
8.884,3100.1
8.989,3100.1
9.091,3100.1
9.196,3100.1
9.301,3100.1
9.406,3100.1
9.511,3100.1
9.616,3100.1
9.721,3100.1
9.824,3100.1
9.929,3100.1
10.033,3100.1
10.138,3100.1
10.243,3100.1
10.348,3100.1
10.449,3100.1
10.554,3100.1
10.659,3100.1
10.764,3100.1
10.869,3100.1
10.974,3100.1
11.079,3100.1
11.184,3100.1
11.289,3100.1
11.394,3100.1
11.499,3100.1
11.605,3100.1
11.709,3100.1
11.814,3100.1
11.919,3100.1
12.024,3100.1
12.128,3100.1
12.233,3100.1
12.338,3100.1
12.443,3100.1
12.548,3100.1
12.653,3100.1
12.758,3100.1
12.863,3100.1
12.968,3100.1
13.073,3100.1
13.178,3100.1
13.283,3100.1
13.388,3100.1
13.493,3100.1
13.598,3100.1
13.703,3100.1
13.808,3100.1
13.913,3100.1
14.016,3100.1
14.121,3100.1
14.226,3100.1
14.331,3100.1
14.436,3100.1
14.541,3100.1
14.646,3260.3
14.751,3263.0
14.856,3264.9
14.957,3266.9
15.062,3271.2
15.167,3276.3
15.272,3278.9
15.377,3281.4
15.482,3284.4
15.587,3289.1
15.693,3297.5
15.798,3306.9
15.899,3317.8
16.004,3328.1
16.107,3338.8
16.212,3345.0
16.312,3350.4
16.416,3356.9
16.521,3361.8
16.624,3364.2
16.729,3367.3
16.834,3369.9
16.937,3373.5
17.042,3375.6
17.147,3378.2
17.252,3380.2
17.357,3382.7
17.462,3385.1
17.567,3387.7
17.672,3390.7
17.777,3396.6
17.882,3400.3
17.987,3403.3
18.092,3407.3
18.197,3409.6
18.302,3413.1
18.407,3416.0
18.512,3419.6
18.617,3421.4
18.722,3428.2
18.827,3438.3
18.932,3450.1
19.037,3462.3
19.142,3466.5
19.248,3469.0
19.352,3471.2
19.458,3473.5
19.563,3476.1
19.668,3481.1
19.773,3485.0
19.878,3490.5
19.982,3492.3
20.087,3494.6
20.192,3497.2
20.297,3500.4
20.402,3503.7
20.507,3506.2
20.612,3509.2
20.715,3512.2
20.821,3519.2
20.924,3523.2
21.029,3528.4
21.134,3531.0
21.239,3533.1
21.344,3537.6
21.450,3550.1
21.555,3561.6
21.657,3572.2
21.762,3582.4
21.867,3587.7
21.972,3591.5
22.074,3593.7
22.179,3596.7
22.282,3599.2
22.387,3601.4
22.492,3606.2
22.597,3608.8
22.702,3613.2
22.807,3616.3
22.912,3620.1
23.013,3627.1
23.118,3631.8
23.223,3635.6
23.328,3641.7
23.433,3642.9
23.538,3645.8
23.643,3647.6
23.746,3649.8
23.851,3654.4
23.956,3664.2
24.057,3667.0
24.157,3670.8
24.262,3674.6
24.367,3679.7
24.472,3688.2
24.577,3692.5
24.682,3695.5
24.787,3698.4
24.893,3701.6
24.997,3703.6
25.102,3706.2
25.207,3711.7
25.312,3717.0
25.415,3721.0
25.520,3724.8
25.624,3888.4
25.729,4165.8
25.831,4338.0
25.936,4338.0
26.040,4338.0
26.145,4344.5
26.251,4351.0
26.356,4353.5
26.457,4356.1
26.561,4359.2
26.665,4362.8
26.766,4365.5
26.871,4370.7
26.976,4373.9
27.082,4375.9
27.187,4379.0
27.292,4383.7
27.397,4389.5
27.499,4397.2
27.604,4400.8
27.709,4404.5
27.814,4407.1
27.919,4411.2
28.024,4414.0
28.128,4415.9
28.232,4424.5
28.337,4438.7
28.440,4441.5
28.545,4445.1
28.651,4447.5
28.756,4450.6
28.859,4453.0
28.964,4456.7
29.066,4459.4
29.171,4462.7
29.276,4466.7
29.381,4470.2
29.486,4472.6
29.591,4475.9
29.696,4478.8
29.801,4484.0
29.906,4487.1
30.011,4490.2
30.116,4493.2
30.221,4495.5
30.324,4497.7
30.429,4500.5
30.532,4503.0
30.634,4505.6
30.739,4508.5
30.844,4509.9
30.948,4512.5
31.049,4515.5
31.154,4518.4
31.259,4522.3
31.364,4524.5
31.469,4527.1
31.574,4528.4
31.679,4530.9
31.782,4538.5
31.887,4546.9
31.992,4555.4
32.097,4560.6
32.202,4565.8
32.307,4611.8
32.412,4651.2
32.517,4655.6
32.622,4657.2
32.727,4659.2
32.833,4661.3
32.938,4665.3
33.040,4669.7
33.145,4673.6
33.250,4677.4
33.355,4681.3
33.461,4685.3
33.566,4689.2
33.671,4693.3
33.776,4697.2
33.881,4701.3
33.982,4704.1
34.087,4707.5
34.192,4711.2
34.297,4715.2
34.402,4719.6
34.507,4724.2
34.612,4728.7
34.717,4732.8
34.822,4733.6
34.924,4734.7
35.029,4736.0
35.134,4739.3
35.239,4743.0
35.344,4746.2
35.449,4749.8
35.549,4753.0
35.652,4755.6
35.757,4759.0
35.862,4762.2
35.966,4765.4
36.071,4767.0
36.176,4769.0
36.281,4773.2
36.386,4776.7
36.491,4779.1
36.594,4782.4
36.699,4784.3
36.804,4786.4
36.909,4787.8
37.012,4790.1
37.117,4795.0
37.222,4798.2
37.327,4801.3
37.432,4802.8
37.536,4804.9
37.640,4806.9
37.745,4810.5
37.849,4812.8
37.954,4815.3
38.059,4817.4
38.164,4819.6
38.269,4821.7
38.374,4828.4
38.479,4838.7
38.584,4843.1
38.689,4845.1
38.790,4848.1
38.891,4850.7
38.994,4853.6
39.099,4856.3
39.204,4858.4
39.307,4860.2
39.412,4861.9
39.517,4862.4
39.623,4863.1
39.728,4863.7
39.832,4864.3
39.937,4865.1
40.042,4865.8
40.147,4868.5
40.252,4869.2
40.357,4869.7
40.462,4870.4
40.567,4871.2
40.672,4871.8
40.774,4872.4
40.879,4873.4
40.984,4873.9
41.089,4874.4
41.194,4875.0
41.299,4875.9
41.404,4876.6
41.509,4877.1
41.614,4877.8
41.715,4878.5
41.820,4879.0
41.924,4887.8
42.029,4892.5
42.134,4893.1
42.239,4893.8
42.340,4894.3
42.445,4895.1
42.549,4895.8
42.654,4896.6
42.759,4897.3
42.864,4897.9
42.965,4898.5
43.070,4899.2
43.175,4899.7
43.280,4900.5
43.385,4901.4
43.490,4902.0
43.593,4902.6
43.698,4911.5
43.803,4914.0
43.907,4918.8
44.012,4919.6
44.112,4920.1
44.217,4920.8
44.322,4921.6
44.427,4922.1
44.532,4923.0
44.638,4923.9
44.741,4924.4
44.846,4925.7
44.951,4927.0
45.052,4928.0
45.157,4928.6
45.262,4929.5
45.368,4930.3
45.473,4931.8
45.578,4932.6
45.682,4933.1
45.787,4934.0
45.891,4934.7
45.996,4935.7
46.101,4936.2
46.206,4937.0
46.311,4937.5
46.416,4938.1
46.521,4941.2
46.624,4942.0
46.727,4942.8
46.832,4944.5
46.937,4945.4
47.042,4946.1
47.147,4947.1
47.249,4947.7
