n_transcripts,n_expressed_truth,n_expressed_pred,total_truth,total_predicted,total_abs_error,mae,median_abs_error,rmse,mean_rel_error,median_rel_error,mape,ware,pearson_r,spearman_r,log2_pearson_r,log2_spearman_r,precision,recall,f1,tp,fp,fn,tn,condition,tool,gdna_label,strand_specificity,nrna_label
254461,125209,117765,1000000.0,1000000.0,94099.10680149338,0.3697977560470696,0.021402585125324947,5.927529381154831,0.5681112406222742,0.2761979302187735,56.81112406222743,0.07956419715001306,0.9861978479893863,0.8752876237929258,0.9760409896662808,0.8752876237929258,0.892251517853352,0.83920484949165,0.8649155876760476,105076,12689,20133,116563,gdna_high_ss_0.90_nrna_none,rigel/map,high,0.9,none
254461,125209,109285,1000000.0,1000000.0,94176.5713919746,0.3701021822282181,0.014318253252460111,5.865113773978938,0.5806898082042867,0.2873324173829411,58.06898082042867,0.08160616589244304,0.986508432334708,0.8764414416281632,0.9747454663364876,0.8764414416281632,0.9233929633527016,0.8059564408309307,0.8606872670516089,100913,8372,24296,120880,gdna_high_ss_0.90_nrna_none,rigel/vbem,high,0.9,none
254461,125209,141721,1000000.0,999999.999996,414106.754807109,1.627387909373574,0.08371001120570987,16.313821990145488,2.3914895294826177,0.47441276678890776,239.14895294826178,0.362659942614109,0.8899675600143111,0.7563514180522439,0.8654521588148477,0.7563514180522439,0.7518222422929559,0.8509691795318228,0.7983291499644102,106549,35172,18660,94080,gdna_high_ss_0.90_nrna_none,salmon,high,0.9,none
254461,125209,184576,1000000.0,1000000.0018941178,161962.67012600598,0.6364930976692145,0.1835500309806699,3.981975889701512,1.9449901492352262,0.3352116498205895,194.49901492352262,0.11615078908553812,0.9958132164164017,0.7319482872403626,0.9395448184978629,0.7319482872403626,0.6298381154646324,0.9284715954923368,0.7505398905692658,116253,68323,8956,60929,gdna_high_ss_0.90_nrna_none,kallisto,high,0.9,none
