elapsed_sec,rss_mb
0.000,3942.8
0.000,3942.8
2.386,3942.8
2.491,3942.8
2.601,3942.8
2.712,3942.8
2.823,3942.8
2.933,3942.8
3.040,3942.8
3.152,3942.8
3.260,3942.8
3.371,3942.8
3.486,3942.8
3.591,3942.8
3.703,3942.8
3.820,3942.8
3.926,3942.8
4.037,3942.8
4.155,3942.8
4.267,3942.8
4.378,3942.8
4.493,3942.8
4.601,3942.8
4.708,3942.8
4.820,3942.8
4.925,3942.8
5.037,3942.8
5.148,3942.8
5.253,3942.8
5.364,3942.8
5.475,3942.8
5.586,3942.8
5.703,3942.8
5.816,3942.8
5.922,3942.8
6.039,3942.8
6.149,3942.8
6.260,3942.8
6.377,3942.8
6.489,3942.8
6.599,3942.8
6.717,3942.8
6.828,3942.8
6.940,3942.8
7.056,3942.8
7.167,3942.8
7.277,3942.8
7.388,3942.8
7.501,3942.8
7.610,3942.8
7.720,3942.8
7.825,3942.8
7.936,3942.8
8.042,3942.8
8.154,3942.8
8.265,3942.8
8.375,3942.8
8.487,3942.8
8.597,3942.8
8.702,3942.8
8.809,3942.8
8.916,3942.8
9.028,3942.8
9.143,3942.8
9.255,3942.8
9.366,3942.8
9.474,3942.8
9.580,3942.8
9.689,3942.8
9.800,3942.8
9.911,3942.8
10.027,3942.8
10.139,3942.8
10.247,3942.8
10.364,3942.8
10.476,3942.8
10.587,3942.8
10.696,3942.8
10.804,3942.8
10.913,3942.8
11.026,3942.8
11.137,3942.8
11.252,3942.8
11.369,3942.8
11.486,3942.8
11.604,3942.8
11.721,3942.8
11.836,3942.8
11.953,3942.8
12.068,3942.8
12.181,3942.8
12.297,3942.8
12.408,3942.8
12.525,3942.8
12.643,3942.8
12.760,3942.8
12.906,3942.8
13.109,3942.8
13.510,3942.8
13.618,3942.8
13.721,3942.8
13.824,3942.8
13.928,3942.8
14.033,3942.8
14.138,3942.8
14.241,3942.8
14.352,3942.8
14.458,3942.8
14.563,3942.8
14.666,3942.8
14.771,3942.8
14.874,3942.8
14.980,3942.8
15.086,3942.8
15.191,3942.8
15.296,3942.8
15.401,3942.8
15.506,3942.8
15.608,3942.8
15.713,3942.8
15.816,3942.8
15.921,3942.8
16.022,3942.8
16.127,3942.8
16.233,3942.8
16.333,3942.8
16.439,3942.8
16.541,3942.8
16.646,3942.8
16.750,3942.8
17.132,3942.8
17.136,3942.8
